Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,IE_E,IE_E_pred,Erro
2016,5,0.0013842294192907422,0.0014103105409155902,0.001475940588372406,-0.0010484645003939225,77.07737435182659,80.1172795100857,2.153633065526709
2016,6,0.001378047278468737,0.001404976575295128,0.0014605532419835958,-0.0010127768245377304,80.02049830958924,81.77222592171682,1.5393079349156547
2016,7,0.0013797213015197508,0.0014125016755050367,0.0014571425848228065,-0.000983244320344134,82.93141268460893,83.3902223229522,0.5982003665462479
2016,8,0.0013800314722863822,0.001419281153850007,0.0014539900121357558,-0.000957705678664173,84.9786120488768,84.70585615184378,0.6507990390784587
2016,9,0.001373852046725953,0.0014205591657952198,0.0014463533068207275,-0.0009320364193817911,86.17528794634171,86.09281714561241,0.5469708305875868
2016,10,0.0013608513485511428,0.0014122218526506627,0.0014306513343431324,-0.000907004888597123,86.65438465745268,87.41440715419078,0.6447756647691427
2016,11,0.001342010276768956,0.0013950738979777392,0.0014094065562432665,-0.0008865639630122835,86.76339503516701,90.20341518719091,0.2734138363118466
2016,12,0.0013245865159226056,0.0013777322020695744,0.0013904531210540737,-0.0008732124744802982,86.94334222445025,90.15246955065842,0.605941360617786
2017,1,0.0013125636656656251,0.0013628540387216968,0.0013758472018212983,-0.0008597939570577036,87.6990878903694,88.50054595080219,0.4130046933366516
2017,2,0.0013091562607748946,0.0013586333398295579,0.0013671670407226686,-0.0008324823082858768,89.01583800686087,90.0591329318972,0.4874191735100591
2017,3,0.0013136998101595711,0.0013713390585036733,0.0013668294823917682,-0.0007991314972339844,90.46424855342815,90.59164518992876,0.3466205843774817
2017,4,0.0013235303133221107,0.00138981933721368,0.0013746792181546959,-0.000783633331753268,91.29913722470623,92.29418040079034,0.7937904559177875
2017,5,0.001338583938274607,0.0014122715063107955,0.001392023920283602,-0.0007836732189492765,91.59575152899491,92.89270341801429,0.47016686938208224
2017,6,0.00135300164135754,0.0014298749435317937,0.0014117397520276905,-0.0007951068272176736,91.57561202873863,92.17027622317642,0.3242137048334918
2017,7,0.0013595628701696435,0.0014375046253139235,0.0014235008825412118,-0.000813732976035295,91.61188931142338,91.95823708197112,0.152196540577138
2017,8,0.001358597177894386,0.0014366048530119796,0.001427374519583303,-0.00084106255804326,92.14097299531731,92.06664223305742,0.3685856839826858
2017,9,0.0013529678833092062,0.0014318332972622823,0.0014193111716724943,-0.0008434504254189113,93.23633016582862,92.97207748087604,0.2041898205474341
2017,10,0.0013490804100950015,0.0014321559599318665,0.0014010765945876441,-0.0008000434256263898,94.53663447746888,93.93890713726307,0.3070125100564046
2017,11,0.0013461262158861202,0.001433967728762139,0.001377636295250612,-0.0007441027207478445,95.60472760753379,95.87599560552849,0.373106166694213
2017,12,0.0013424058910110573,0.0014327864059623966,0.0013540610447856755,-0.0006969386590238912,96.40440569752361,96.43147438431839,0.2429207559559202
2018,1,0.0013391112385259074,0.0014271971701445751,0.0013342468166599275,-0.0006614467011066344,96.9875130682351,96.74553734830701,0.36597312249148106
2018,2,0.0013361756263366592,0.001412794331520578,0.0013210985723752801,-0.0006510843201539304,97.30234770063322,97.12913635193891,0.4789949648037164
2018,3,0.0013358363831574404,0.0013931888381205353,0.0013194708042116392,-0.0006802690759431803,97.29661602131623,96.6779422154228,1.3768842859667405
2018,4,0.0013417418852725903,0.0013763885754204228,0.0013318146817536455,-0.0007516871334246113,96.89681280982715,96.44566536896144,0.8112921536809345
2018,5,0.0013480811124169571,0.0013614333112622833,0.0013436412900850437,-0.0008174307842278316,96.16275496368631,95.7615462289891,0.3616008776781632
2018,6,0.0013528420358454038,0.001351668260448451,0.0013525514209604464,-0.0008652923273819519,95.336204726936,95.4058571017619,0.16885168574436066
2018,7,0.0013630317210475387,0.0013577389995353493,0.0013660220566725462,-0.0008970118533885005,94.6666686093696,94.67537153410277,0.2638659483986873
2018,8,0.0013763482537487177,0.0013768326438538658,0.0013768132062843914,-0.0008946007661327378,94.6287187096508,94.15826716851521,0.4312138455082427
2018,9,0.0013862746030170986,0.0013938464683887766,0.0013773924962492375,-0.0008630666739585345,95.51517633078214,94.35352358040555,1.5814579729606013
2018,10,0.0013874543670618087,0.0014018200041131417,0.0013689494209081366,-0.0008205998241653267,96.90660227708726,95.53627417660998,1.8611198615713378
2018,11,0.0013841950617514344,0.0014103128402164883,0.0013600206925377409,-0.0007737238810780641,98.37333195649255,98.06146689561561,1.25689734062537
2018,12,0.0013864988069195786,0.0014329419891778723,0.0013601403690045057,-0.0007220136750700417,99.5472179248262,99.35169093831269,0.1790548504430627
2019,1,0.0013908040680475678,0.001463276332502547,0.001358686599176535,-0.0006523357256143047,99.97314691929779,99.46605451635881,0.2368112744641183
2019,2,0.0013913567956193437,0.0014850191828959544,0.001354957381886659,-0.0005921002594816124,99.63865867056187,99.12710929849928,0.04960189698391354
2019,3,0.001394862282836339,0.00150557811405771,0.001358890369955223,-0.0005581827660047947,98.69949976773904,98.78029817740884,0.13743856787411965
2019,4,0.001402545127888869,0.0015310608400954631,0.0013680087997366005,-0.0005328102331812676,97.57878083225631,97.88152819313486,0.14979574877083981
2019,5,0.0014127298436957991,0.001552290905603959,0.001376100909106143,-0.0005152154788628144,96.83770951905397,97.38575846110297,0.30185409675919866
2019,6,0.0014230844873792357,0.0015581553620934207,0.001385479924010577,-0.000528488637848571,96.53502755385028,96.65867931740958,0.24576758793125844
2019,7,0.0014349634057456173,0.001551449841293781,0.0013984526484134693,-0.0005691308684075832,96.58483075933748,96.85332623458785,0.23723980190411306
2019,8,0.0014438384196576938,0.001544238314352275,0.001408038839445644,-0.0006064801413844408,97.00953893464256,96.66961896063181,1.6768014557607906
2019,9,0.0014456199953967576,0.001532958417182225,0.0014082253540855915,-0.000630124136232682,97.64319625294732,96.91455514243722,1.677389697657906
2019,10,0.0014424655740164706,0.0015149294870117486,0.001401956203952163,-0.0006493775803164663,98.34721705939843,97.45582853403769,1.7055034125546567
2019,11,0.001433558728804961,0.0014915570683854693,0.00139246651333804,-0.0006726385171028798,99.10922495047681,97.86029894231476,0.7327878406223877
2019,12,0.0014150238662070883,0.001464355434870179,0.0013779097886700345,-0.00069527644181355,99.8922090518954,98.98742842054712,0.598848640011418
2020,1,0.0013953226468747383,0.0014423570389847317,0.0013683355752550934,-0.0007256103835141349,100.69280121878994,99.78739353700044,0.2814726025084109
2020,2,0.0013834438743950928,0.0014296584244311513,0.001375545810150779,-0.0007734277815792266,101.37115124790066,99.5760175093922,0.8325322170089188
2020,3,0.0013771170277909585,0.0014199114047872944,0.0013893823959869975,-0.0008273503347123396,95.69417779879655,94.09927950991711,0.48961434059248865
2020,4,0.0013710386964574045,0.0014110486243548578,0.0013982178865559534,-0.0008682824455741267,92.78553216739655,91.67247296391646,0.5615714758744476
2020,5,0.0013673604425658201,0.0014077760827452307,0.0014019767812851964,-0.0008811562171538658,89.67796906831987,90.5834057716804,0.8139779328480419
2020,6,0.0013728668163244181,0.0014164439390465466,0.0014050969700287145,-0.0008629887574936814,82.9127578704194,86.46272145818125,1.1301931940265881
2020,7,0.0013827188832520577,0.0014277568881942257,0.001398826492715358,-0.0008158639214921516,88.67734609004667,91.31959686860255,1.7882182368228547
2020,8,0.0013911678258117853,0.0014391524275835358,0.0013840821021856207,-0.0007541906665573829,90.81393572504885,94.04414297502478,1.1837090541120334
2020,9,0.0014068783645934278,0.0014790786968865099,0.0013888057770292852,-0.0006870092021945854,92.4815537940637,93.95666688840628,0.7367899208159884
2020,10,0.0014337251997899945,0.001565184856487559,0.002024437492942713,-0.0013403917333103098,94.45863272176366,92.78504920830015,1.5539811728752073
2020,11,0.0027292620764594842,0.003463843565327842,0.0035186836936782146,-0.0019314468468703374,94.48716213761998,92.93884316926157,0.31608318873279434
2020,12,0.003909774675321687,0.0044643789624631575,0.004363745363095967,-0.002367450657636118,93.84932813202226,92.02599071966657,0.10500377106753837
2021,1,0.004852720839485085,0.005332319495594591,0.005248113797344609,-0.0028616734497903078,92.975192764334,91.59907302174621,0.48375941228281244
2021,2,0.0059182417695816635,0.0062380892897331616,0.006154971862312157,-0.0033920804392623227,91.98907611385798,91.4540347685903,0.18222295155695864
2021,3,0.0069896564513036805,0.0070994339345306755,0.0070264140074498835,-0.004003577773319665,,91.07263453327525,0.37627443947875305
2021,4,0.0080653805136176,0.007919471139739424,0.007872550564791976,-0.004641595843365671,,91.02782618226884,0.318646192119174
2021,5,0.009143678945288692,0.008700666890300359,0.008701516950579793,-0.005295034448035681,,90.95556913692661,0.3698909342250083
