Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,selic,selic_pred,Erro
2013,2,0.0013669305014479382,0.001403472205254344,0.0015007266040932192,-0.001110068497134976,6.615866208430569,7.035355744550374,0.6406095988502605
2013,3,0.0013621474776120723,0.001402352884383226,0.0014870016492751716,-0.0010757554326975185,6.944671186037203,7.2570936277008125,0.47789544086192537
2013,4,0.0013575625257244046,0.001400964890911565,0.001473543923962315,-0.0010427110540575995,7.268520384779003,7.59969434856205,0.6277588418293182
2013,5,0.0013531286965327493,0.0013992618135725337,0.001460354031006919,-0.0010110515571506138,7.587623502180696,7.787693771518022,0.3239465453574324
2013,6,0.0013487590992554827,0.001397199778568349,0.0014474141168219258,-0.000980845006440638,7.902031559289506,8.304616990809954,0.5796050990822443
2013,7,0.0013443913254081402,0.0013948280814141708,0.0014347539757820996,-0.0009521012919005132,8.212036026368285,9.013523426720713,0.8148780464552594
2013,8,0.0013400313541065939,0.0013923112030185096,0.0014225031534500661,-0.000924877986302406,8.518464545769788,9.4309338481189,0.8719493931439326
2013,9,0.0013357431384932164,0.0013898495901700392,0.001410807817456303,-0.0008992151829017664,8.822045481374994,9.656561423902888,0.7489094036721743
2013,10,0.0013316509824666332,0.001387677934645543,0.0013997787417386726,-0.0008749940054704704,9.122841078061334,9.629205709405829,0.6139988734834955
2013,11,0.001328134952936963,0.0013861942561843794,0.0013895408424316178,-0.0008517861794665178,9.411249782458912,9.588183582161651,0.12252792626403589
2013,12,0.001327075432593667,0.0013860586802833033,0.001383691540961595,-0.0008388427218347155,9.64535023830996,9.799380177594392,0.11605749137065142
2014,1,0.0013268659120442795,0.00138596640710454,0.001378771526120566,-0.0008283309607347217,9.865629796383066,9.927554934870054,0.07650433656362185
2014,2,0.0013269740549489574,0.0013853482726337277,0.0013748705979304359,-0.0008218596217711493,10.071825020896936,10.107760828859602,0.033314633411346266
2014,3,0.0013271673999566817,0.0013846335599576507,0.0013730598877522053,-0.0008217339106072772,10.268241596906472,10.199751790007543,0.03583193102054727
2014,4,0.0013280505328533347,0.001385871156901582,0.0013755530635958435,-0.0008302172638645888,10.456095525212115,10.316834261749369,0.02539444593025511
2014,5,0.0013307237058961514,0.0013916653001496994,0.0013838935806835167,-0.0008458676982033742,10.636246152876996,10.40075545892109,0.14007270505721606
2014,6,0.0013365317008011233,0.0014024492464574487,0.0013972070044381004,-0.0008614399375182381,10.811133274076173,11.064799655851886,0.25888955920978335
2014,7,0.0013460305238272056,0.0014132339518903138,0.0014138381482904842,-0.0008820806618310216,10.98703749768981,11.126768523854782,0.0897273531072603
2014,8,0.0013563414301394417,0.0014211112462792642,0.001430462480720943,-0.0009082730740830175,11.171107703542772,11.203944071164761,0.10323625819772568
2014,9,0.0013659392165064283,0.0014282060152056414,0.0014454943039574125,-0.0009326210361064422,11.361308336683685,11.31627901871875,0.2691875181030311
2014,10,0.001374022478898497,0.0014352540324067769,0.001457814128150979,-0.0009510385929091269,11.55098405367895,11.345753510561924,0.43950284086887553
2014,11,0.0013811185837228322,0.0014427711261572247,0.0014680621710097734,-0.0009638854524303606,11.740580724231442,11.690918674522296,0.20346809061594012
2014,12,0.0013884397598946136,0.0014504497566963182,0.0014786843172307452,-0.0009769216336721473,11.93506188799095,11.852742678854538,0.33434488678431534
2015,1,0.001396191875819033,0.0014569118426449796,0.0014914217118208064,-0.000995788557834605,12.144843702244092,12.08514073010939,0.24179916660745596
2015,2,0.0014042206444815463,0.001460265341705302,0.0015060770501417863,-0.0010245581301349157,12.370676645166872,12.500139645510243,0.24139595503723624
2015,3,0.001411300146343255,0.0014606835413893396,0.0015205140630180818,-0.001057713536018103,12.600801090446376,12.436851545865132,0.8220170500806321
2015,4,0.0014155213604500352,0.0014623891874758668,0.0015298931801371416,-0.001075513837128968,12.825856434311838,12.872119111951646,0.5051058565234091
2015,5,0.0014163414964093904,0.0014656120290823904,0.0015326327131978596,-0.0010759509893346212,13.042780271754065,13.05329616554958,0.23729710740435198
2015,6,0.001417610653887155,0.0014699826201467901,0.0015355278646463685,-0.0010754085903595047,13.24726954556803,13.305458543722935,0.11237018673215486
2015,7,0.0014195548675583313,0.0014742145435794201,0.001539431407983298,-0.0010778417049873868,13.433226888252483,13.465439344873719,0.12381175362337857
2015,8,0.001420736086815486,0.0014767333057353756,0.00154228012912255,-0.0010810629989596648,13.593305588061545,13.478195982308753,0.28600221014489535
2015,9,0.0014203143756789157,0.0014765666175377285,0.0015424087390050174,-0.0010829046621589707,13.723793618434708,13.637841644527295,0.18620677622422516
2015,10,0.0014181217235882252,0.001473757745076372,0.0015394758062991932,-0.0010822819264507079,13.827960965916093,13.733704909645787,0.09553818135187568
2015,11,0.0014149387534311629,0.0014695163517955316,0.0015345228186869476,-0.001079169049479846,13.919472372081689,13.744603431865485,0.10403526857120127
2015,12,0.0014116451454529487,0.0014649856901281998,0.0015287368679265567,-0.0010741986223563088,13.993120697671815,13.739284256953932,0.16315872916491098
2016,1,0.0014088445985658935,0.001460832547735367,0.0015229583446772228,-0.0010680791930724226,14.040336894279891,13.931437087197855,0.11139763471925938
2016,2,0.0014066723902718863,0.0014571622376726438,0.0015171953119969413,-0.0010604138577650307,14.065936317799022,13.757391822844133,0.247972132086138
2016,3,0.0014042608467900032,0.0014529253115050102,0.0015104888086843083,-0.0010509293370676472,14.072688332343926,13.995964651927308,0.11835720606934992
2016,4,0.0014003968098857027,0.0014470153189231195,0.0015019526235893676,-0.0010394311426203963,14.061067853894238,13.90409966230484,0.197234963788598
2016,5,0.0013943660492954043,0.0014389973839189895,0.0014909207038932568,-0.0010250508768923138,14.04136602953088,13.85531974839047,0.2758727063642338
2016,6,0.0013861898853338504,0.0014291623018134623,0.0014774570028186277,-0.0010078142673311502,14.016439986665008,13.752798199310611,0.4145545490657095
2016,7,0.0013763861318364604,0.0014186217715387052,0.001462283972150295,-0.0009879053739632326,13.97101521351089,13.531102363497713,0.6267223778381735
2016,8,0.001366339178497007,0.0014087870772192374,0.0014468225513055409,-0.0009659879327692611,13.889453745181926,13.08867227443977,0.7284751518439421
2016,9,0.0013576562796268497,0.0014011351297652792,0.0014328977397977465,-0.0009428000897454594,13.748568770898425,12.738544239965593,0.7861474715632368
