Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,IE_E,IE_E_pred,Erro
2013,2,0.0037920172263112934,0.004225283315395898,0.004932818888257917,-0.004377231418369744,103.5,97.34917977155432,0.4612363140876946
2013,3,0.0014032259087565974,0.0013986720543315153,0.0015265193178159596,-0.0011819208532333745,104.1,100.10746705369118,2.33573425839779
2013,4,0.0013804210175305805,0.0014170251331542929,0.0014907430855694457,-0.0010573149355682764,103.2,99.23851872240795,4.221118103509252
2013,5,0.0013251438156541622,0.0013300132352064712,0.0014327892180284179,-0.0010767121743586398,104.1,101.06128172078064,1.7234269865031482
2013,6,0.001293020805898037,0.0013371741827534406,0.0013620518169999772,-0.0008855399733010598,103.9,101.35943833218919,0.588024611345583
2013,7,0.0013320167139339782,0.0014507436680048565,0.0014760652312947843,-0.000956560711002691,99.9,97.6791595868416,4.65781423065059
2013,8,0.001369179510177556,0.001463140897219753,0.0014799346560650589,-0.0009427808289844871,100.6,98.5010225970778,2.427426441306108
2013,9,0.0012841632035160422,0.0013375364747556628,0.0013985960898221103,-0.0009766053745675928,101.5,100.0378399610987,1.4002779721211345
2013,10,0.0014180157932928903,0.0015577338155171162,0.0014585858330350941,-0.0007099103360076514,99.5,98.25374633995904,1.057651241812873
2013,11,0.0013389795305117477,0.0014278839747989323,0.0013052313738279007,-0.0005709697826073337,99.2,97.87505855689491,0.2513779815542171
2013,12,0.00123536074438059,0.0012815916026553728,0.0012365583801731616,-0.000675801103561761,99.1,97.18401007252399,0.5418605178764035
2014,1,0.00133256695931427,0.001419229955686788,0.001320244174121239,-0.0006250633965847278,98.2,97.30686601839793,0.30942783172366434
2014,2,0.0013438004553126776,0.0013445235789559546,0.0013634571486974309,-0.0008751399830613826,97.8,93.20622282978402,1.0193519611723663
2014,3,0.0013095778426632126,0.0012935069328294535,0.0014334348181625721,-0.0011475188011316158,98.7,95.62871716575941,1.8283536596539585
2014,4,0.001295240343117349,0.001307612235021323,0.0013456030440159015,-0.0009002668718679232,95.8,95.86365984819265,0.2687976952120487
2014,5,0.0012980454178831364,0.0013923390074842483,0.0013345219515309573,-0.0007118736954894692,91.1,91.19583970675629,0.463784979433645
2014,6,0.0014228879455039259,0.00149867317580862,0.0015285082080500139,-0.0009973950752918779,89.9,88.37471765444437,0.6090145014154786
2014,7,0.0013236851879058211,0.0014228487432892728,0.0013423056363430622,-0.000673595067476878,92.6,93.55289476626689,0.512350414632009
2014,8,0.005042101993773706,0.004968895639707197,0.005077327655345082,-0.0038188771021879157,89.8,89.3085139207797,0.3227470512604815
2014,9,0.004811547420950793,0.004887507612826352,0.004730225048612989,-0.0031608006058906376,87.9,87.69516162802624,0.11155341270457862
2014,10,0.0048437680072459756,0.004830967237612592,0.004763656083158753,-0.003323132770407304,88.4,87.54997588018585,0.27824996482663755
2014,11,0.004854868606217065,0.004892108836694337,0.004769336394846553,-0.0032419756375535055,86.1,86.45398720250445,0.07430715624596976
2014,12,0.00506683928586822,0.0048344866845629044,0.004711360819167874,-0.0031997294911563293,86.2,86.63272017820059,0.14567408165440454
2015,1,0.004891886710459466,0.004925154426188623,0.004860173003022629,-0.0033961399952707238,83.5,85.89846527624768,0.582946498966039
2015,2,0.0013683756495425498,0.0014523393292864082,0.0014726579161412623,-0.0009449818845826409,80.5,85.84197304873592,0.6731344435766653
2015,3,0.00146127604171972,0.0015127429481757314,0.001631518025081036,-0.0012293580363262019,74.6,80.17164299225519,2.1547353990134765
2015,4,0.001449300561103097,0.0014762338987799667,0.0015336190085413306,-0.0010527530882496307,75.7,78.55279320211781,1.191849148962189
2015,5,0.0014286731152466042,0.0014430402869120692,0.0015340380843522454,-0.0011167128610473124,76.3,77.98746219945042,0.6838271477992351
2015,6,0.0014079885177214824,0.0014266713778883573,0.0015248885122026007,-0.001124762848940113,74.5,78.63311733357253,0.7862679416217944
2015,7,0.0013539629534190835,0.0014128005826456365,0.0014621502650178154,-0.000993532954261157,71.6,79.10071676110842,1.1000155285892323
2015,8,0.001430887531980286,0.001468300121642353,0.001571218157735592,-0.001162189452237452,70.9,73.72969422038322,0.6717508681458
2015,9,0.0014120326190876233,0.0015230549795841695,0.0015534389814308098,-0.0010137812675190695,67.9,70.574524527032,1.1338282036329645
2015,10,0.0013981960445834528,0.0015220987388231838,0.0014879225692137805,-0.0008511009121053608,71.9,79.7354853286621,0.7357414849554169
2015,11,0.0015114405230842963,0.0015382061585904726,0.001625027229373573,-0.0011648043848637606,71.8,75.1432503457632,1.824538981980245
2015,12,0.0013601111716232605,0.0013952766885893385,0.0015080293348132547,-0.0011419327018401056,72.5,76.33473671734015,1.9965514397988824
2016,1,0.0014911528392626966,0.001615101485055709,0.0016303195042234636,-0.001032361892008393,71.8,78.79266995571727,1.4022774966529297
2016,2,0.0015000452131392352,0.0015459935269711402,0.0016898704496598152,-0.0013128483916213353,71.4,75.59297234448657,1.4758287483545411
