Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,EPU,EPU_pred,Erro
2013,2,0.0013601750963620214,0.001399759584558917,0.001484892088050493,-0.0010653065775173007,138.8443363788934,139.50371160272678,0.6619548042538639
2013,3,0.0013567411850292724,0.001398430712125233,0.00147422775170901,-0.00104134030732452,138.9697432524458,139.4541266976536,0.7661717667306834
2013,4,0.0013534406357416451,0.0013970592799877118,0.0014638185235343673,-0.0010182198167722459,139.08936448794478,139.31518694704025,0.3494935458025802
2013,5,0.001350256495573384,0.0013956485700740491,0.0014536676829509073,-0.0009959616397680992,139.21658348105075,139.35662977034465,0.3686189548527141
2013,6,0.0013471549049278362,0.0013942035873601075,0.0014437626950067988,-0.0009745339189675804,139.36081769682417,139.32422451135847,0.6833195900941769
2013,7,0.0013441132914517584,0.0013927654206276165,0.0014341040502090572,-0.000953861995743782,139.52892635457164,139.62074160590535,0.7902345879154233
2013,8,0.0013411365735742612,0.0013914110089842844,0.001424724227492763,-0.0009338834938040963,139.72471195587633,140.379266020779,0.8582274584654467
2013,9,0.001338248728714855,0.0013902107317811916,0.0014156530208275463,-0.0009145390278482411,139.93301648557508,140.47971273838624,0.6312257474953602
2013,10,0.0013354891243143555,0.0013892173673994827,0.001406908255037988,-0.0008957677563136204,140.1009785329019,140.29198452518096,0.1987390864639365
2013,11,0.0013329429765286205,0.001388489390566105,0.0013985171163305799,-0.00087752447255169,140.1409194887343,140.26394015666216,0.17322996950395442
2013,12,0.0013307252591339123,0.0013880173366985007,0.0013905166672537434,-0.0008599595432982075,139.92103211203778,140.15616038059406,0.11730738586185077
2014,1,0.0013290226472733378,0.0013876653663880013,0.0013830737150073269,-0.0008438027635618669,139.2445550318983,139.9796385079851,0.4905423152920021
2014,2,0.0013281610915790302,0.0013871230683825324,0.0013767533619047524,-0.0008312571696364286,139.02916048910933,140.14882332227512,1.083721606739227
2014,3,0.001328401137053077,0.0013869709908547684,0.0013735914501228816,-0.0008272133563560526,139.6332539157194,141.38385051958826,1.6948802931312106
2014,4,0.0013298371052252935,0.0013884697987748753,0.0013752491186772983,-0.0008322401026194644,141.39500749660954,143.81480996111392,2.2949277725576005
2014,5,0.0013345761080008325,0.0013942263891872505,0.0013851057844138889,-0.0008489281401607998,144.57655259735958,151.05348361916546,4.687745975333183
2014,6,0.0013427141098464586,0.0014026204776749268,0.001400495182666727,-0.0008719785250952413,149.07234079088238,162.58818170326185,9.33439771410037
2014,7,0.0013515708347648005,0.0014100054947756107,0.0014156524299098635,-0.0008952668197476007,154.31010409648763,157.87456174526284,1.4165103492022204
2014,8,0.0013593622901234789,0.001415659404765365,0.0014287567373396212,-0.0009174912188208551,159.5130238380844,160.8057636445824,0.7158386195407769
2014,9,0.0013659140365684884,0.0014205094782263608,0.0014404308403171938,-0.000938246007036134,164.2106221610379,164.39398062062907,0.937485133438193
2014,10,0.0013719828358932581,0.0014259229081754119,0.001451622433837216,-0.0009566590164864766,168.6442968602246,167.94592393119424,0.42313022514634474
2014,11,0.00137782517146143,0.0014325206403505702,0.0014622044708957668,-0.0009715024245461542,173.36653550778888,173.5127503226405,0.16306663186977405
2014,12,0.0013836383325759943,0.0014401268801310437,0.0014721661657202726,-0.0009831038170396123,178.98184575526793,178.15693656696493,0.5237572132438664
2015,1,0.0013901236344435203,0.001448311120017972,0.0014824754106923413,-0.000994307074370826,185.62634291858117,191.8802197686156,4.296439551195328
2015,2,0.0013972420541025336,0.0014555007075676234,0.00149402030519574,-0.0010094010422968733,193.3846535276174,197.45786360364525,2.4388414990395835
2015,3,0.0014042324885986006,0.0014603584150845658,0.0015067676355160894,-0.0010303413085831362,202.00874766078377,196.79439919975718,1.833083324345204
