Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,selic,selic_pred,Erro
2018,8,0.0013763482537487177,0.0013768326438538658,0.0013768132062843914,-0.0008946007661327378,6.511824048428158,6.819399243279234,0.29139312149775815
2018,9,0.0013862746030170986,0.0013938464683887766,0.0013773924962492375,-0.0008630666739585345,6.446260780285177,7.111818978185335,0.7251006713403337
2018,10,0.0013874543670618087,0.0014018200041131417,0.0013689494209081366,-0.0008205998241653267,6.3374557430939795,7.471970241632825,1.0129265486367622
2018,11,0.0013841950617514344,0.0014103128402164883,0.0013600206925377409,-0.0007737238810780641,6.270762869145429,6.698911407932923,0.6850772409366361
2018,12,0.0013864988069195786,0.0014329419891778723,0.0013601403690045057,-0.0007220136750700417,6.236983765324055,5.7041707787703775,0.3262948878760003
2019,1,0.0013908040680475678,0.001463276332502547,0.001358686599176535,-0.0006523357256143047,6.176620991027359,5.9039318961662035,0.18209959758591854
2019,2,0.0013913567956193437,0.0014850191828959544,0.001354957381886659,-0.0005921002594816124,6.197470147251477,6.1163924757509704,0.10490851800426391
2019,3,0.001394862282836339,0.00150557811405771,0.001358890369955223,-0.0005581827660047947,6.239418792513472,6.177814213317643,0.07430267975011387
2019,4,0.001402545127888869,0.0015310608400954631,0.0013680087997366005,-0.0005328102331812676,6.2391978461984765,6.199818507266148,0.051298374068387574
2019,5,0.0014127298436957991,0.001552290905603959,0.001376100909106143,-0.0005152154788628144,6.316356057268484,6.180693141440212,0.1380621688772653
2019,6,0.0014230844873792357,0.0015581553620934207,0.001385479924010577,-0.000528488637848571,6.348524696698984,6.043561832899942,0.17476848738930825
2019,7,0.0014349634057456173,0.001551449841293781,0.0013984526484134693,-0.0005691308684075832,6.250230018977151,5.944632528066043,0.1359079545921046
2019,8,0.0014438384196576938,0.001544238314352275,0.001408038839445644,-0.0006064801413844408,6.083231616708729,6.04938615992862,0.3841528327078623
2019,9,0.0014456199953967576,0.001532958417182225,0.0014082253540855915,-0.000630124136232682,5.813650889829858,5.934813334645309,0.36507734905383266
2019,10,0.0014424655740164706,0.0015149294870117486,0.001401956203952163,-0.0006493775803164663,5.423764502047618,5.654647527500447,0.3849517232259163
2019,11,0.001433558728804961,0.0014915570683854693,0.00139246651333804,-0.0006726385171028798,5.045961615820222,4.942100712245515,0.46755195390535104
2019,12,0.0014150238662070883,0.001464355434870179,0.0013779097886700345,-0.00069527644181355,4.67024989920913,4.905810556926024,0.3090334483337015
2020,1,0.0013953226468747383,0.0014423570389847317,0.0013683355752550934,-0.0007256103835141349,4.333498346291327,4.855348902973619,0.2476402568620646
2020,2,0.0013834438743950928,0.0014296584244311513,0.001375545810150779,-0.0007734277815792266,4.046358244733764,4.04443848136095,0.1622027438524302
2020,3,0.0013771170277909585,0.0014199114047872944,0.0013893823959869975,-0.0008273503347123396,3.7218177609502248,3.801140327975202,0.3420913603036247
2020,4,0.0013710386964574045,0.0014110486243548578,0.0013982178865559534,-0.0008682824455741267,3.365086730966581,3.644973064994827,0.5503589638496096
2020,5,0.0013673604425658201,0.0014077760827452307,0.0014019767812851964,-0.0008811562171538658,3.0181311585135773,4.199968142279309,0.869249361766207
2020,6,0.0013728668163244181,0.0014164439390465466,0.0014050969700287145,-0.0008629887574936814,2.6510657917629024,3.380137822235619,0.4883174503082633
2020,7,0.0013827188832520577,0.0014277568881942257,0.001398826492715358,-0.0008158639214921516,2.346775123344583,3.372823312569858,0.226848977228235
2020,8,0.0013911678258117853,0.0014391524275835358,0.0013840821021856207,-0.0007541906665573829,2.138406665261466,3.2042752583298793,0.37114255733108514
2020,9,0.0014068783645934278,0.0014790786968865099,0.0013888057770292852,-0.0006870092021945854,1.9991876314712447,3.1069281705205256,0.3493653269862063
2020,10,0.0014337251997899945,0.001565184856487559,0.002024437492942713,-0.0013403917333103098,1.9229748153845596,4.268921268827582,0.9400346530175634
2020,11,0.0027292620764594842,0.003463843565327842,0.0035186836936782146,-0.0019314468468703374,1.8788090839374842,4.726987236266671,0.4020668435428151
2020,12,0.003909774675321687,0.0044643789624631575,0.004363745363095967,-0.002367450657636118,1.8576557464878918,4.537715053386326,0.6570119592890832
2021,1,0.004852720839485085,0.005332319495594591,0.005248113797344609,-0.0028616734497903078,1.973905337241096,5.0264628379071326,0.12905736492464515
2021,2,0.0059182417695816635,0.0062380892897331616,0.006154971862312157,-0.0033920804392623227,2.099139577847037,2.8535150794357196,0.9395545022017415
2021,3,0.0069896564513036805,0.0070994339345306755,0.0070264140074498835,-0.004003577773319665,2.227716929664098,2.392036699479173,0.2160349204412942
2021,4,0.0080653805136176,0.007919471139739424,0.007872550564791976,-0.004641595843365671,2.371658177468129,2.458804844531582,0.21040317295575955
2021,5,0.009143678945288692,0.008700666890300359,0.008701516950579793,-0.005295034448035681,,2.458804844531582,0.2104031729557596
