Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,selic,selic_pred,Erro
2014,3,0.001328401137053077,0.0013869709908547684,0.0013735914501228816,-0.0008272133563560526,10.249347719061477,10.041306460472073,0.04774897720155839
2014,4,0.0013298371052252935,0.0013884697987748753,0.0013752491186772983,-0.0008322401026194644,10.442979609638975,10.186713309968246,0.023828498222457604
2014,5,0.0013345761080008325,0.0013942263891872505,0.0013851057844138889,-0.0008489281401607998,10.625744455481414,10.076561465262833,0.09973389573389352
2014,6,0.0013427141098464586,0.0014026204776749268,0.001400495182666727,-0.0008719785250952413,10.801900924636868,11.14567118234382,0.051395252439309626
2014,7,0.0013515708347648005,0.0014100054947756107,0.0014156524299098635,-0.0008952668197476007,10.97571893354012,11.45947255753552,0.09015510636603791
2014,8,0.0013593622901234789,0.001415659404765365,0.0014287567373396212,-0.0009174912188208551,11.152094511255264,11.582708528726416,0.11689497034586753
2014,9,0.0013659140365684884,0.0014205094782263608,0.0014404308403171938,-0.000938246007036134,11.336298879263607,11.835652984879106,0.11877570109301536
2014,10,0.0013719828358932581,0.0014259229081754119,0.001451622433837216,-0.0009566590164864766,11.532538067499853,12.00900065482861,0.050786002063791684
2014,11,0.00137782517146143,0.0014325206403505702,0.0014622044708957668,-0.0009715024245461542,11.740740098987771,12.114642861923944,0.09765093965986234
2014,12,0.0013836383325759943,0.0014401268801310437,0.0014721661657202726,-0.0009831038170396123,11.95745226769535,12.216265779390339,0.08509715519929467
2015,1,0.0013901236344435203,0.001448311120017972,0.0014824754106923413,-0.000994307074370826,12.174600676344795,12.55997863818004,0.12364414858144925
2015,2,0.0013972420541025336,0.0014555007075676234,0.00149402030519574,-0.0010094010422968733,12.385621152920141,12.98862227288365,0.13421586280656791
2015,3,0.0014042324885986006,0.0014603584150845658,0.0015067676355160894,-0.0010303413085831362,12.585191143341865,13.053977505927016,0.08638434215486503
2015,4,0.0014100014629909456,0.0014631697664807767,0.0015185128229166002,-0.0010518892522965834,12.772028042166257,13.11341260091912,0.06945626899280337
2015,5,0.0014143204048783972,0.0014663437604589338,0.0015276977125424137,-0.0010664347199228015,12.94782496326067,13.239077644829203,0.03011352546927963
2015,6,0.0014174319865469308,0.00147030718555493,0.0015341514188283764,-0.0010739632219186276,13.112411106771013,13.319276994030385,0.012201503859333296
2015,7,0.0014189024072372108,0.0014728899001281337,0.001537370631285085,-0.0010774178575055468,13.268589746404755,13.360650995310285,0.007943001619039075
2015,8,0.001418848225206367,0.0014729452296070175,0.0015378348035815243,-0.0010793564539879538,13.417360568606561,13.432987236544715,0.01663557350755649
2015,9,0.0014174739514029085,0.0014707129817866176,0.0015358894865469966,-0.0010797187966975958,13.55839132274864,13.463895516238912,0.011209677744958456
2015,10,0.0014152155958726336,0.0014671269327387268,0.0015321541313463344,-0.0010779992022018204,13.68962455232557,13.500103431329507,0.022315292796667434
2015,11,0.0014125289574514232,0.0014632326516804278,0.001527361878173977,-0.0010739288158038314,13.804755040046846,13.527471230408976,0.03537706445887264
2015,12,0.001409859450881493,0.0014598520640526416,0.0015222203839548067,-0.0010676279793942805,13.896874423690893,13.648139949881879,0.06679330533379099
2016,1,0.001407196805815021,0.0014569495750473894,0.001516755026828986,-0.0010592754627793864,13.960679240218697,13.73775577556087,0.0499392399491956
2016,2,0.0014043051010567008,0.0014540360828009002,0.001510818929548559,-0.0010495176307382709,13.99744067485033,13.769591051660813,0.10110531194189995
2016,3,0.001400896908796925,0.0014503905339291953,0.001504095478517495,-0.0010389422764072393,14.006540903972889,13.75584609434785,0.06287774685665481
2016,4,0.0013964192731224687,0.0014451423295335337,0.0014958784657850875,-0.0010273684635953475,13.984018727769925,13.714752147506207,0.07029882343327237
2016,5,0.0013905128461411155,0.0014380181793077409,0.0014859203733042761,-0.0010147038981776673,13.933624086015286,13.468454950753241,0.12921136514042958
2016,6,0.001383325718011579,0.0014294319929296323,0.0014743940936492912,-0.0010004689124440513,13.854656147202338,13.056160852949125,0.09185033568656993
2016,7,0.0013755233385496163,0.001420390203193594,0.0014619207857168753,-0.0009837967992361834,13.743853603747139,12.967144986255812,0.1406114217827247
2016,8,0.0013678672786837113,0.0014123276172641492,0.0014493425301626943,-0.0009642958790017052,13.593134086119377,12.777238834016085,0.1287582976649915
2016,9,0.0013609443250578895,0.0014064104881059245,0.0014374896747627957,-0.0009426178254404616,13.401771149128964,12.840298413926956,0.1382532698658694
2016,10,0.0013553390673154853,0.0014032847668052275,0.0014273042353486404,-0.0009205499386775849,13.17594113919914,12.627232481640194,0.15096272745052658
2016,11,0.0013513217455108268,0.0014026555688407157,0.001419583252110641,-0.0009004762305065291,12.916745171462422,12.291719256552513,0.24398011292455668
2016,12,0.0013485759752570436,0.0014035253279477433,0.0014142652237766752,-0.0008839008002000757,12.62333482172481,12.271401462410227,0.08518820645161188
2017,1,0.001346729333446593,0.0014051267521313765,0.0014107960766564292,-0.0008710581485144581,12.292446295238932,12.163967447976628,0.05321174510224184
2017,2,0.0013450373202670571,0.0014067549811298216,0.0014078188406919715,-0.0008602913013840841,11.925116825719208,11.837556237638218,0.042764915774414346
2017,3,0.0013430896872940236,0.0014081530061911425,0.0014041699588648534,-0.0008493447893112944,11.523649180242428,11.43580549187594,0.04236186026754676
2017,4,0.0013411361039033132,0.0014095179803283561,0.0013995448452186945,-0.0008368719062537601,11.089857730337151,11.123172898417565,0.05034986327106873
2017,5,0.0013395810063229969,0.0014108703933009843,0.0013941990292089222,-0.0008229048480280362,10.635086377848056,10.142316849030532,0.03320212978604949
2017,6,0.0013387107145525488,0.0014123030474811871,0.0013887020348675799,-0.0008086812986235592,10.174764923193916,9.94274936682021,0.03505523200263636
2017,7,0.0013386972503703716,0.0014138575785960649,0.0013835250364533135,-0.0007959104392154501,9.720744935342609,9.592334670014703,0.052764740899986166
2017,8,0.001339477980454748,0.0014153203442541487,0.001379041102836372,-0.0007860536089185847,9.283135509676914,9.273253825944597,0.01419747251476503
2017,9,0.0013410967144559878,0.0014165400309923183,0.0013756387680178394,-0.0007798125798384928,8.868201025506005,8.931108968600295,0.04401148475618644
2017,10,0.0013433393344492422,0.0014169948125758388,0.0013731379568098744,-0.0007770086294978753,8.483984002155795,8.55819192522617,0.010668854650903156
2017,11,0.0013455941917324468,0.0014158176224781567,0.0013710139306169114,-0.0007775049909285129,8.135928060532223,8.117201475383274,0.00793010699700128
2017,12,0.001347685199683896,0.0014130787608902329,0.0013690878097632462,-0.0007809056631395508,7.823243108429079,7.878187179436282,0.02507814034323213
2018,1,0.0013496330766436973,0.0014094642675103572,0.00136693962795259,-0.0007851178545739666,7.540371220051674,7.574062229310696,0.03681354104083676
2018,2,0.0013515197583736924,0.0014057337412155446,0.0013641962967759704,-0.0007878481771374686,7.283594043432716,7.397451433888414,0.022955738180795462
2018,3,0.0013534508610167227,0.0014025311242645251,0.0013608532356895078,-0.0007874251663165014,7.054456811792366,7.175043359126964,0.03685897058061615
2018,4,0.001355556196017015,0.0014003078543702893,0.0013571970882222367,-0.0007830329811414172,6.855941373526647,6.949294424884196,0.017480353645854957
2018,5,0.0013581614073959098,0.0013995363928702926,0.0013541277069316197,-0.0007754286240775773,6.6939925374052756,6.716292480453861,0.021454733908192133
2018,6,0.0013613704108235022,0.0014005887652999876,0.001352310425279644,-0.0007662041105618051,6.571294271314746,6.631032542573002,0.017415650691430182
2018,7,0.0013652235417854557,0.0014036234967102132,0.0013520740726742633,-0.0007567365997252117,6.485761954434196,6.554962828473786,0.00521267751913093
2018,8,0.0013697229713729529,0.0014087222127963292,0.0013534475300058465,-0.0007471646271827962,6.428422758057531,6.488266678062494,0.02567130470216209
2018,9,0.0013745838194756785,0.0014157205473931203,0.0013560254110232819,-0.0007368079687944454,6.389630400770292,6.425568209118919,0.011731366989058729
2018,10,0.001379704906929219,0.0014245671102085429,0.0013593647526838992,-0.0007246482250823335,6.362486241243216,6.174251194922725,0.20011871041014165
2018,11,0.0013852545567452556,0.0014352658598214359,0.0013632974978821412,-0.0007107100285028883,6.339649490381566,6.050340786155739,0.12791283502199516
2018,12,0.0013913044639373305,0.0014475020043651866,0.0013675090465072074,-0.0006956338360986766,6.315014904858953,6.178686756147252,0.06197792596999716
2019,1,0.0013976365221675796,0.0014604814677013312,0.0013716081770157962,-0.0006797925507574954,6.2805437433586055,6.1589944834268096,0.04376125155305591
2019,2,0.0014035921878107682,0.001472894927777912,0.001375112428548463,-0.0006636488507932625,6.228735128143116,6.098290796032128,0.032807027573747385
2019,3,0.0014086155744656647,0.0014836383569476975,0.001377608804370808,-0.0006481448268929773,6.156783615776268,6.021114970989164,0.05982594085493068
2019,4,0.0014123470717377577,0.0014919984679420833,0.0013789828394572571,-0.0006349792000148749,6.063164861967966,5.941475616225026,0.016817321498301993
2019,5,0.0014146013089611723,0.001497762076216832,0.0013794445138020745,-0.0006261374647402271,5.949854024585071,5.875779937472719,0.005121482920019424
2019,6,0.0014156229094535375,0.001501114222883318,0.001379896293699172,-0.0006233845819349838,5.818562362096488,5.829575872605256,0.008085657863879579
2019,7,0.0014157977808741907,0.0015023253145605682,0.0013811685654511936,-0.0006271575201790133,5.669291157899581,5.720408413790377,0.018444636450878453
2019,8,0.0014151061001725419,0.0015012400474947167,0.0013833307103177537,-0.0006370828522440613,5.500560727783806,5.574435992463088,0.015081352278876668
2019,9,0.0014136068884756854,0.001497774247715543,0.0013862003564059759,-0.0006531560067562965,5.309969727161031,5.401078017523065,0.022789924984368593
2019,10,0.0014115612141859788,0.00149215325264164,0.0013892530763405474,-0.0006751438839058001,5.096982009302313,5.172374565878803,0.05773979795113015
2019,11,0.001408988580202758,0.0014845780345444748,0.001391828132422445,-0.0007028317393131108,4.861113956142331,5.029815647013306,0.08197111213142085
2019,12,0.0014059912901389533,0.0014755255150338412,0.0013935133392528052,-0.0007358168216946175,4.604446766221068,4.8874047042745055,0.03071562428736029
2020,1,0.0014028253822441772,0.0014659150977923616,0.001394316553257533,-0.0007726969497340821,4.331285688747905,4.990756772779626,0.2488807434236837
2020,2,0.0013996819513195868,0.001456527729295845,0.001394314512984969,-0.0008112442032948835,4.047486002158369,4.966786994747416,0.17568641252638081
2020,3,0.0013964390520471164,0.0014475781719366571,0.0013935410107727925,-0.0008643319581960848,3.762256981012346,4.251282272242344,0.2052229362229691
2020,4,0.0013928428210808197,0.0014389505663801104,0.0013920115700301473,-0.0010118949723220473,3.4857191657302926,3.8588523178024423,0.174522732871839
2020,5,0.0013892967805903054,0.0014310034352860354,0.0013903742027562608,-0.0012901262914690387,3.2255562879945576,3.3619105750761005,0.10115582778611365
2020,6,0.0013877143710944787,0.0014260496487591991,0.0013891185899501878,-0.0016423752948284908,3.030283468551174,2.999886106450028,0.007703662952907379
2020,7,0.001386291823716473,0.0014213134969212845,0.0013880447215089623,-0.0019032369281787318,2.846372105675184,2.801679334323241,0.015889644226665393
2020,8,0.0013851397621850372,0.0014169147541321936,0.001386978077308886,-0.0021353101718437533,2.6662013856612856,2.642412175451228,0.023781774759722072
2020,9,0.0013843597631851836,0.0014129564943577268,0.0013858086760649487,-0.0023586743044686246,2.4884813573078226,2.4862485527439193,0.017961338739998927
2020,10,0.0013840148830305972,0.0014094758075103406,0.0013844838427286303,-0.002579677248699623,2.313276159726331,2.3233220880513796,0.02613387315745207
2020,11,0.0013841080995504506,0.0014064288439356858,0.0013829311110642693,-0.0028006591526958443,2.1410475262834625,2.198163420415621,0.021698946450377846
2020,12,0.0013845903955679458,0.0014037418087820084,0.0013811212104781628,-0.0030225789141812,1.9724163963452412,2.0560664883936237,0.017480133909900195
2021,1,0.0013853768466381773,0.0014013212259715991,0.001379049571268719,-0.003245841649109956,1.8080579296572599,1.890817461125465,0.03423903149343941
2021,2,0.0013864035053921934,0.0013991028775356914,0.00137673869950163,-0.00347059978093915,1.648571746514172,1.7283075625856286,0.018662784619291068
2021,3,0.0013876235051875456,0.0013970418724423813,0.0013742155801274836,-0.0036968793693416,1.494461162745624,1.6147645227170715,0.022555865545012717
2021,4,0.001388999963200442,0.0013951038589603065,0.0013715045115631438,-0.003924641847138054,1.3460915243327702,1.5495758859112285,0.035075603610749524
2021,5,0.0013905037718774473,0.0013932624307143636,0.0013686269925759693,-0.004153763547433071,,1.6191681169928196,0.03554858111238328
