Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,ISA_E,ISA_E_pred,Erro
2013,2,0.0014395599458297981,0.001424804508905099,0.001571538809123914,-0.0012474279380578516,102.60000000000002,98.87140986840966,2.789394299012319
2013,3,0.0014071022499327263,0.0014120152920031291,0.0015291734997131161,-0.0011649911875574897,102.2,96.78180951623506,2.996845126927204
2013,4,0.00137110760377572,0.0013875234009390796,0.0014843899800770204,-0.001098379112769922,102.29212601048337,96.44289523647724,2.824878141116966
2013,5,0.0013317166259880135,0.0013570590661633954,0.001429248588720154,-0.0010164369887758831,102.49796180377231,100.09463082244504,3.0598988318961493
2013,6,0.001313715031254932,0.0013677749354791438,0.0014177654904688804,-0.0009621247096293993,102.16591452843466,100.07154795811705,1.6938579660544377
2013,7,0.0013315046479623698,0.0014217259720875814,0.001445171907058462,-0.0009326098251518603,101.72448820886623,100.89103617540755,1.2208549101784787
2013,8,0.0013377018134910215,0.0014342978548608646,0.0014558353388903645,-0.0009560970148877084,101.49873421696985,98.83013250553329,3.254560306597839
2013,9,0.0013530226276380498,0.001440804828294678,0.0014381283294408092,-0.0008871441105440589,101.41582963956175,97.1052822571314,1.4683623450620873
2013,10,0.0013524017366882029,0.001428240656375137,0.0013933202577286865,-0.0007454218384556229,100.65812137226857,95.06232411405354,0.5215593750742409
2013,11,0.0013336334573262824,0.001425452582246732,0.0013281164518452698,-0.0006420830258526517,99.93345336311714,96.45320166126997,0.4935224339466152
2013,12,0.0013066435802419768,0.0013862732463381406,0.0012816525479395924,-0.0006324121612565715,98.96108650255496,96.31153699446662,0.6859946531204762
2014,1,0.001311462157985695,0.0013665310045002997,0.0013088698782060865,-0.0007145009465217804,98.14250582089545,95.52338978589536,0.7104712658456857
2014,2,0.0013308062563351774,0.0013509700281284938,0.0013709494926583677,-0.0008807379028799442,97.44014486298323,94.62085283251116,0.8062146648597309
2014,3,0.0013152576377459867,0.0013122141509174325,0.0013865067066628695,-0.0009721606935769143,97.11911673477844,95.19946399374216,1.07262742290984
2014,4,0.001300000509991448,0.0013279533237517734,0.0013663838052339415,-0.000914363964352465,95.83712016459693,91.79242971073742,0.3741908987355685
2014,5,0.0013320793092596382,0.00139825008593924,0.0013906579176796185,-0.0008549733320863905,94.24603961219427,91.08451242561313,0.7145920620029075
2014,6,0.0014228879455039278,0.0014986731758086184,0.0015285082080500197,-0.0009973950752918805,92.4782309712842,88.0076317258472,2.7208125963610206
2014,7,0.0013236851879058211,0.0014228487432892728,0.0013423056363430622,-0.000673595067476878,90.92659984492397,92.22764460517323,0.4940217573095892
2014,8,0.005042101993773706,0.004968895639707197,0.005077327655345082,-0.0038188771021879157,89.41418417546234,88.84920921352524,0.33511940795018086
2014,9,0.00481154742095075,0.00488750761282636,0.004730225048612991,-0.003160800605890673,88.32852744299839,87.48843187105932,0.1530216614936196
2014,10,0.004839117765300813,0.004865169726633919,0.0047568480920217185,-0.0032658071944942227,87.54369375594761,86.91952709043721,0.05818259187314879
2014,11,0.00490701922398378,0.004858343870806832,0.004751623436072978,-0.0032528357626903986,86.91500167477966,86.55494877041973,0.13852744255110253
2014,12,0.005066839285868261,0.004834486684562908,0.004711360819167874,-0.0031997294911563063,86.00994481530924,86.56466652865817,0.12015640630659144
2015,1,0.004891886710459466,0.004925154426188623,0.004860173003022629,-0.0033961399952707238,84.37688752684622,85.5868552313024,0.17046916696549252
2015,2,0.0013683756495425498,0.0014523393292864082,0.0014726579161412623,-0.0009449818845826409,81.70133476067812,83.07434419886353,0.4585928114729023
2015,3,0.0014612760417197193,0.001512742948175736,0.0016315180250810496,-0.0012293580363262077,78.8773189844485,80.54857763590161,2.299849293492839
2015,4,0.001446867556119657,0.0014771727478153692,0.0015606926858556561,-0.0011200763632683679,76.1832514707136,74.96684981608735,0.5428577573177312
2015,5,0.0014286567790926384,0.0014478603088374934,0.0015313243244702234,-0.0011009642592504552,74.75828453475333,76.82576877792815,1.9562099113054796
2015,6,0.0013987485709097323,0.0014273824152534202,0.0015098903511742102,-0.0010854204016747806,73.45598080682217,77.15770143250295,1.1688471389852626
2015,7,0.0013933510854578107,0.0014328812426271985,0.0015131461927148405,-0.0010804697178330932,71.87355336261537,75.1805529278583,1.4970317264925936
2015,8,0.0014036310231159259,0.0014680888446506938,0.0015350366828256264,-0.0010690331097325313,70.37818709957997,70.67054766364663,0.4752537019024422
2015,9,0.0014134381893402598,0.0015069970033116712,0.001540336441355619,-0.0010100763855504756,68.75073222687641,71.06068913770139,0.7133785327695944
2015,10,0.0014314868883419892,0.0015269456420530353,0.0015460173295509972,-0.001002016225526136,67.9680184937542,71.34674854404615,1.2204965378584405
2015,11,0.0014715060977164725,0.0015306838294591775,0.0015500722681924934,-0.0010709492096570342,67.47379853746864,70.50389184019029,1.4533796927168412
2015,12,0.0014870150274560881,0.0015708762469006767,0.0015792583215614264,-0.0011185092354035805,67.91275257076401,70.96912274297942,1.2218590373652674
2016,1,0.0014776881084055966,0.0015993209358937724,0.0016146584928941226,-0.0011452592272946315,68.21339291508298,71.995390734225,1.9637971257211437
2016,2,0.0014593581697768055,0.00152027724022706,0.0016059242608008183,-0.0011749186474479154,68.80886821410836,71.5049925920129,1.6710465949569158
2016,3,0.0014059178834794346,0.0014566740603766189,0.0015357558739957267,-0.001126791386577454,69.10220867088252,71.9858264185155,1.0490439417258928
2016,4,0.0013718229809145117,0.0013968669802017276,0.0014598152452856288,-0.0010332275175935586,69.5836880352773,71.5028983323881,0.4006169892554619
2016,5,0.001360405396802238,0.0013675496968208298,0.001436829635307461,-0.0010164001111263898,70.34724930323095,73.67083317297363,1.9993428460723242
2016,6,0.0013719068335487864,0.0013682150546351572,0.00144750714006188,-0.001040115061948404,71.97193229786619,73.5824266805879,1.2852991881497493
2016,7,0.0013840192564507586,0.0014120079067780659,0.0014672513088865742,-0.0010073676878634963,73.6715748224847,73.506280700115,0.3019608134423871
2016,8,0.0013933319384666146,0.0014358139577524461,0.001466050411218705,-0.0009596020900765898,74.64922403863379,75.94236396377066,0.9724220744270379
2016,9,0.001392426609419807,0.0014546157359958997,0.001468278376577093,-0.0009177948594713107,74.78681342650215,75.63314170768288,0.5287961632986798
2016,10,0.0013797745727930043,0.001429575622329077,0.0014419811599934488,-0.0008711628987326154,74.37144996947748,75.96634573062101,1.0158022184023963
2016,11,0.0013562903924502897,0.0014044695548550562,0.0014205092264654396,-0.0008803669739004081,73.69168690180383,76.02555152992012,0.4880553478417584
2016,12,0.0013078239853893357,0.0013569708471969726,0.0013757931111388348,-0.0008760845998156439,74.01159398830691,80.12677567340819,0.6301704997846359
2017,1,0.0012832031946541297,0.001329620040034799,0.0013504936186410688,-0.0008711994829065039,74.50417056138954,77.26782508703536,2.478223348594199
2017,2,0.0012799073450592596,0.001326392824073332,0.0013404895045042433,-0.0008546280592989652,75.74847257086982,76.68833896914887,0.16414184269814722
2017,3,0.0012962763139814106,0.0013526904872552985,0.0013588472898627966,-0.0008487891048327637,77.14349523750641,79.41982418291796,0.5552342982689467
2017,4,0.001340670270594209,0.0013932462216953844,0.001382648118025077,-0.0007464051891234671,78.80000000000001,84.12614729227977,0.7260506656807602
2017,5,0.00135409424986801,0.0014263151540017819,0.0013792470512619297,-0.0006908764826618033,80.10834872500733,83.84308817178027,0.6676126566460996
2017,6,0.0013510265808327664,0.0014593840863081704,0.0013973594523818346,-0.0006443665779600599,80.91520262348774,85.29837684707394,0.7116435951217993
2017,7,0.001358447764921345,0.0014623154146030906,0.0014278685745032263,-0.0008031544029932798,81.50052172416689,82.52992650633918,0.7837784697850553
2017,8,0.0013817054124525183,0.001451223254996429,0.001472431454280712,-0.0009185414941537435,82.56013807969921,82.96889553338984,0.8598071164903637
2017,9,0.001372153372921849,0.0014223588505690157,0.0014611516952690931,-0.0009537360551234984,84.30893827506928,82.88124817068169,1.0196507720977697
2017,10,0.0013469726562438927,0.0013882334771735342,0.0014286329650686277,-0.0009547500500142878,85.91187124963824,87.74769918099052,0.924072608364309
2017,11,0.0013238590518565292,0.0014081563583534537,0.0013634077338428418,-0.0007533523038351397,86.87272180004439,89.02654590627463,0.25208577953845185
