Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,IPCA,IPCA_pred,Erro
2013,2,0.0013669305014479382,0.001403472205254344,0.0015007266040932192,-0.001110068497134976,0.3839536784168142,0.40409380074195905,0.032162830583083904
2013,3,0.0013621474776120723,0.001402352884383226,0.0014870016492751716,-0.0010757554326975185,0.3944819162813254,0.41021115314071604,0.01419013896652672
2013,4,0.0013575625257244046,0.001400964890911565,0.001473543923962315,-0.0010427110540575995,0.4070670547929732,0.41433216671477935,0.008792595321085159
2013,5,0.0013531286965327493,0.0013992618135725337,0.001460354031006919,-0.0010110515571506138,0.42138294292288586,0.4258226163478235,0.0017886731396367778
2013,6,0.0013487590992554827,0.001397199778568349,0.0014474141168219258,-0.000980845006440638,0.4368002520804653,0.4303744232246503,0.001362704996204022
2013,7,0.0013443913254081402,0.0013948280814141708,0.0014347539757820996,-0.0009521012919005132,0.4525332216295135,0.44505326158494674,0.00437942646933641
2013,8,0.0013400313541065939,0.0013923112030185096,0.0014225031534500661,-0.000924877986302406,0.46780156877370194,0.4425716652075551,0.011597590364296953
2013,9,0.0013357431384932164,0.0013898495901700392,0.001410807817456303,-0.0008992151829017664,0.4820305366039501,0.4604713134037013,0.02051722979643728
2013,10,0.0013316509824666332,0.001387677934645543,0.0013997787417386726,-0.0008749940054704704,0.49558485201532704,0.4882881671544579,0.030013428715941322
2013,11,0.001328134952936963,0.0013861942561843794,0.0013895408424316178,-0.0008517861794665178,0.5154440771196009,0.5222513352829703,0.0016881928185164064
2013,12,0.001327075432593667,0.0013860586802833033,0.001383691540961595,-0.0008388427218347155,0.53721254015518,0.5369698199877242,0.003218581488826811
2014,1,0.0013268659120442795,0.00138596640710454,0.001378771526120566,-0.0008283309607347217,0.5533778404136845,0.5460577350368137,0.005584424018029112
2014,2,0.0013269740549489574,0.0013853482726337277,0.0013748705979304359,-0.0008218596217711493,0.5596250324136968,0.5482940138166732,0.01066686319928931
2014,3,0.0013271673999566817,0.0013846335599576507,0.0013730598877522053,-0.0008217339106072772,0.5567594891259815,0.5473979221654961,0.010151400607879052
2014,4,0.0013280505328533347,0.001385871156901582,0.0013755530635958435,-0.0008302172638645888,0.5496186361410645,0.5463461877927074,0.004448360242123884
2014,5,0.0013307237058961514,0.0013916653001496994,0.0013838935806835167,-0.0008458676982033742,0.5421938221979037,0.5239803668103487,0.016803438088297547
2014,6,0.0013365317008011233,0.0014024492464574487,0.0013972070044381004,-0.0008614399375182381,0.5361084773015327,0.45189086596238454,0.02509762268155714
2014,7,0.0013460305238272056,0.0014132339518903138,0.0014138381482904842,-0.0008820806618310216,0.5355310776298197,0.45202866509129996,0.018917301318474578
2014,8,0.0013563414301394417,0.0014211112462792642,0.001430462480720943,-0.0009082730740830175,0.5457883041095943,0.49627989910397063,0.015282901093018235
2014,9,0.0013659392165064283,0.0014282060152056414,0.0014454943039574125,-0.0009326210361064422,0.5682146039624039,0.5434930657085059,0.013141944486439261
2014,10,0.001374022478898497,0.0014352540324067769,0.001457814128150979,-0.0009510385929091269,0.5961838296092684,0.5662709869551292,0.013329401627278381
2014,11,0.0013811185837228322,0.0014427711261572247,0.0014680621710097734,-0.0009638854524303606,0.6241301690675269,0.5858107052658691,0.010474614888924143
2014,12,0.0013884397598946136,0.0014504497566963182,0.0014786843172307452,-0.0009769216336721473,0.6521224505742121,0.6191751957160663,0.011767913441240617
2015,1,0.001396191875819033,0.0014569118426449796,0.0014914217118208064,-0.000995788557834605,0.6809690195614049,0.6619294774459813,0.007834452140078437
2015,2,0.0014042206444815463,0.001460265341705302,0.0015060770501417863,-0.0010245581301349157,0.7056780995207717,0.6884924849246593,0.005356375652640309
2015,3,0.001411300146343255,0.0014606835413893396,0.0015205140630180818,-0.001057713536018103,0.7253666295443858,0.7212286292749155,0.005621526567609089
2015,4,0.0014155213604500352,0.0014623891874758668,0.0015298931801371416,-0.001075513837128968,0.7438861959282959,0.7468392579063615,0.0024424932567358587
2015,5,0.0014163414964093904,0.0014656120290823904,0.0015326327131978596,-0.0010759509893346212,0.7613687643649772,0.7581295864144771,0.0013870754430566831
2015,6,0.001417610653887155,0.0014699826201467901,0.0015355278646463685,-0.0010754085903595047,0.7738476105969787,0.766970518201949,0.0009618575247462271
2015,7,0.0014195548675583313,0.0014742145435794201,0.001539431407983298,-0.0010778417049873868,0.7782826692290881,0.7720449725771806,0.001452922515286976
2015,8,0.001420736086815486,0.0014767333057353756,0.00154228012912255,-0.0010810629989596648,0.7765885601257522,0.7724425796605728,0.000653258062422835
2015,9,0.0014203143756789157,0.0014765666175377285,0.0015424087390050174,-0.0010829046621589707,0.7717424506503141,0.7707683332432452,0.0005937619560540552
2015,10,0.0014181217235882252,0.001473757745076372,0.0015394758062991932,-0.0010822819264507079,0.76448918158926,0.7675306306917314,0.0009851873505489178
2015,11,0.0014149387534311629,0.0014695163517955316,0.0015345228186869476,-0.001079169049479846,0.7546377256576469,0.7574936952845708,0.0014705624503111273
2015,12,0.0014116451454529487,0.0014649856901281998,0.0015287368679265567,-0.0010741986223563088,0.7436804518167507,0.7445418016282469,0.001299656112622964
2016,1,0.0014088445985658935,0.001460832547735367,0.0015229583446772228,-0.0010680791930724226,0.730874859166215,0.7299845479980667,0.004469985767901274
2016,2,0.0014066723902718863,0.0014571622376726438,0.0015171953119969413,-0.0010604138577650307,0.7117504173655526,0.7075330891442806,0.0031553929141875407
2016,3,0.0014042608467900032,0.0014529253115050102,0.0015104888086843083,-0.0010509293370676472,0.6807471928103908,0.6858760100531336,0.0027238927764816605
2016,4,0.0014003968098857027,0.0014470153189231195,0.0015019526235893676,-0.0010394311426203963,0.6352042754986985,0.6513753050816993,0.004687985024869023
2016,5,0.0013943660492954043,0.0014389973839189895,0.0014909207038932568,-0.0010250508768923138,0.5795134852913943,0.6013456241197617,0.006837804247552714
2016,6,0.0013861898853338504,0.0014291623018134623,0.0014774570028186277,-0.0010078142673311502,0.5195541234363447,0.546348064681606,0.01252615688895481
2016,7,0.0013763861318364604,0.0014186217715387052,0.001462283972150295,-0.0009879053739632326,0.46331484048348914,0.48221007778276176,0.007172733512715063
2016,8,0.001366339178497007,0.0014087870772192374,0.0014468225513055409,-0.0009659879327692611,0.4163509672513906,0.4258385086056527,0.004191624981610336
2016,9,0.0013576562796268497,0.0014011351297652792,0.0014328977397977465,-0.0009428000897454594,0.37800196066381475,0.4052664619541921,0.010367803357133538
2016,10,0.0013509006306330615,0.001396991459264222,0.0014214052986316267,-0.0009185877000342908,0.34520436222072653,0.3781352257935727,0.010244009330715554
2016,11,0.0013464319454922747,0.001396994029072741,0.0014130879655963374,-0.0008952049255397921,0.314422449065087,0.3482312393216557,0.016576931881154867
2016,12,0.0013437739364698166,0.0014000080889054092,0.0014075862328471942,-0.0008748256434642677,0.2857165736431667,0.3094213083373226,0.029002229630434067
2017,1,0.0013419218639248054,0.0014036777767018507,0.0014039855912523793,-0.0008589095871685837,0.2625239403196717,0.2925634543052924,0.04148181204159049
2017,2,0.0013402530328751464,0.0014061734211843152,0.0014014709939173854,-0.000848243909359497,0.2464881165353298,0.25696148126078394,0.007550688199081717
2017,3,0.0013385933933080362,0.00140687461316736,0.0013994898382506467,-0.0008421929420700285,0.23777116604576137,0.2513412314691436,0.00830141066520584
2017,4,0.0013369580518905189,0.0014069736195256254,0.0013974128272305375,-0.0008370262939409299,0.2359996325525975,0.2573762373800774,0.023381258052923265
2017,5,0.0013362508573631167,0.0014085096738469193,0.0013949359727180846,-0.0008291538403456276,0.23873809967350992,0.28743385677734823,0.040655223743419545
2017,6,0.001337084890008123,0.001412501073120479,0.001392003796940616,-0.0008164676570787392,0.24246374559251924,0.254193386264456,0.024620434082668164
2017,7,0.001339347017389412,0.0014185249447158518,0.0013887876436492737,-0.0007999317920669885,0.24560012042318022,0.2418745028541695,0.0031829787529390856
2017,8,0.0013423811593614755,0.0014248022379377235,0.0013854811807315535,-0.0007839740633019426,0.24714387422185735,0.2452958051404615,0.0034171848388821397
2017,9,0.0013449009615742616,0.0014287275586105088,0.0013816321566030544,-0.0007723576173429538,0.2488613041760757,0.25158524281744454,0.002681459933867049
2017,10,0.0013461313291310375,0.001428555229938979,0.001377343146290487,-0.000767129638946819,0.25365766946205703,0.2605750552766565,0.004171151747128277
2017,11,0.001346414337130719,0.0014242661142594164,0.0013727755068987395,-0.0007675604914777514,0.2621675149430423,0.2697911048128217,0.0020196932625751503
2017,12,0.0013463396299140532,0.0014170854582397086,0.0013678656218164766,-0.0007713607311120562,0.2718378078454348,0.27513529708331413,0.00051387205590284
2018,1,0.0013463621545836016,0.0014087993216321815,0.0013627884621891105,-0.000776431035904754,0.27852702049082534,0.2782817895555752,0.0004646942665093705
2018,2,0.001347317902908492,0.0014017285719454833,0.0013581050973908227,-0.0007806721812043064,0.28276946342285175,0.28302819660582185,0.0032873341648171736
2018,3,0.0013495005846551988,0.0013971342555836258,0.001354369456983543,-0.0007820251312013151,0.28582309921830706,0.28382949760798865,0.0010653006501658178
2018,4,0.0013524618716226186,0.0013943541460751305,0.001351618393286463,-0.0007806665861086783,0.28535955652284234,0.28350237236654746,0.00023666781341937423
2018,5,0.001355888165358915,0.0013925243843446327,0.001350099734496142,-0.0007791435894216283,0.28025569926097094,0.280302291727587,0.0017533994978412713
2018,6,0.0013597007790700157,0.0013914378422735837,0.0013500511564975373,-0.000778542741723001,0.27404161408361283,0.2849825943179912,0.014975636524968871
