Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,IBC_BR,IBC_BR_pred,Erro
2013,2,0.0014395599458297981,0.001424804508905099,0.001571538809123914,-0.0012474279380578516,143.82564410402952,143.23218789772622,0.6716438358603459
2013,3,0.0014071022499327263,0.0014120152920031291,0.0015291734997131161,-0.0011649911875574897,145.02915304373033,142.63109862576349,0.29685023065254007
2013,4,0.00137110760377572,0.0013875234009390796,0.0014843899800770204,-0.001098379112769922,146.08048955009497,143.0738280776422,0.6415251339184289
2013,5,0.0013317166259880135,0.0013570590661633954,0.001429248588720154,-0.0010164369887758831,146.54818700380474,146.24548720170017,0.38806642998677177
2013,6,0.001313715031254932,0.0013677749354791438,0.0014177654904688804,-0.0009621247096293993,146.68905661807008,146.17172946535592,0.6055564561371174
2013,7,0.0013315046479623698,0.0014217259720875814,0.001445171907058462,-0.0009326098251518603,146.86077331614447,146.04089437641815,0.665398938224433
2013,8,0.0013377018134910215,0.0014342978548608646,0.0014558353388903645,-0.0009560970148877084,147.37641571889927,145.14103021831832,1.8811744072295873
2013,9,0.0013530226276380498,0.001440804828294678,0.0014381283294408092,-0.0008871441105440589,147.79616206652193,143.0732992979293,1.084265038082085
2013,10,0.0013524017366882029,0.001428240656375137,0.0013933202577286865,-0.0007454218384556229,148.13223433614877,143.6457883509201,0.7689341634477375
2013,11,0.0013336334573262824,0.001425452582246732,0.0013281164518452698,-0.0006420830258526517,148.36233083684814,146.27679840012019,0.367131967125292
2013,12,0.0013066435802419768,0.0013862732463381406,0.0012816525479395924,-0.0006324121612565715,148.48114365366033,145.89066547294743,1.2258044763873428
2014,1,0.001311462157985695,0.0013665310045002997,0.0013088698782060865,-0.0007145009465217804,148.3251732357927,144.45206083832767,1.9117022012797493
2014,2,0.0013308062563351774,0.0013509700281284938,0.0013709494926583677,-0.0008807379028799442,148.02640850329414,144.42894518717193,1.0776301274238644
2014,3,0.0013152576377459867,0.0013122141509174325,0.0013865067066628695,-0.0009721606935769143,147.63031986931804,145.8280260036685,0.7869629572852203
2014,4,0.001300000509991448,0.0013279533237517734,0.0013663838052339415,-0.000914363964352465,147.0366228058483,144.31128065055202,1.2922517544315384
2014,5,0.0013320793092596382,0.00139825008593924,0.0013906579176796185,-0.0008549733320863905,146.2900000000003,142.91463543951164,1.6912761420955673
2014,6,0.0014228879455039278,0.0014986731758086184,0.0015285082080500197,-0.0009973950752918805,145.48,142.64107353976564,0.4492675343525773
2014,7,0.0013236851879058211,0.0014228487432892728,0.0013423056363430622,-0.000673595067476878,144.67000000000013,143.86401235421206,0.543423564642805
2014,8,0.005042101993773706,0.004968895639707197,0.005077327655345082,-0.0038188771021879157,145.5278882883617,145.21739813251847,0.045847059522035515
2014,9,0.00481154742095075,0.00488750761282636,0.004730225048612991,-0.003160800605890673,145.77115053431635,145.4951466989225,0.0500478216223305
2014,10,0.004839117765300813,0.004865169726633919,0.0047568480920217185,-0.0032658071944942227,145.6755915768998,145.46812127436374,0.05338582057275045
2014,11,0.00490701922398378,0.004858343870806832,0.004751623436072978,-0.0032528357626903986,145.6705863403347,145.44214033887025,0.04155521499939764
2014,12,0.005066839285868261,0.004834486684562908,0.004711360819167874,-0.0031997294911563063,145.58272108056966,145.42877971979553,0.018193746044439723
2015,1,0.004891886710459466,0.004925154426188623,0.004860173003022629,-0.0033961399952707238,145.15200946409715,145.18808283381995,0.04061107390178709
2015,2,0.0013683756495425498,0.0014523393292864082,0.0014726579161412623,-0.0009449818845826409,144.3668796145156,140.42268804988913,0.6773139164205781
2015,3,0.0014612760417197193,0.001512742948175736,0.0016315180250810496,-0.0012293580363262077,143.48072975885304,141.7606737574007,0.8420623673455282
2015,4,0.001446867556119657,0.0014771727478153692,0.0015606926858556561,-0.0011200763632683679,142.3980584425243,140.51069414688826,0.22321010744065303
2015,5,0.0014286567790926384,0.0014478603088374934,0.0015313243244702234,-0.0011009642592504552,141.0200687425811,140.2833137195326,0.18506084276368
2015,6,0.0013987485709097323,0.0014273824152534202,0.0015098903511742102,-0.0010854204016747806,139.74647530825044,139.54081809679903,0.3226278216626244
2015,7,0.0013933510854578107,0.0014328812426271985,0.0015131461927148405,-0.0010804697178330932,139.00583760951858,138.96971744428805,0.1948419818778923
2015,8,0.0014036310231159259,0.0014680888446506938,0.0015350366828256264,-0.0010690331097325313,138.41973556001477,138.32841797976312,0.19584033762414704
2015,9,0.0014134381893402598,0.0015069970033116712,0.001540336441355619,-0.0010100763855504756,137.64999999999947,137.9923774861209,0.3120953127272457
2015,10,0.0014314868883419892,0.0015269456420530353,0.0015460173295509972,-0.001002016225526136,137.185,138.10190691208425,0.5378191204347728
2015,11,0.0014715060977164725,0.0015306838294591775,0.0015500722681924934,-0.0010709492096570342,136.71999999999935,137.72993087962746,0.8717594609657786
2015,12,0.0014870150274560881,0.0015708762469006767,0.0015792583215614264,-0.0011185092354035805,136.3102095543304,137.0298596815646,0.3853925796804888
2016,1,0.0014776881084055966,0.0015993209358937724,0.0016146584928941226,-0.0011452592272946315,135.91766411360362,136.68928534743566,0.37060130648490713
2016,2,0.0014593581697768055,0.00152027724022706,0.0016059242608008183,-0.0011749186474479154,135.42570962572125,137.1502931108972,1.068996174023663
2016,3,0.0014059178834794346,0.0014566740603766189,0.0015357558739957267,-0.001126791386577454,135.040012907605,136.78049859561048,0.5894687214912645
2016,4,0.0013718229809145117,0.0013968669802017276,0.0014598152452856288,-0.0010332275175935586,134.66731526138022,134.78230734244224,0.5458295171803906
2016,5,0.001360405396802238,0.0013675496968208298,0.001436829635307461,-0.0010164001111263898,134.6293809859868,134.23503820905242,0.6783689364603929
2016,6,0.0013719068335487864,0.0013682150546351572,0.00144750714006188,-0.001040115061948404,134.58421281306843,134.93377161855372,0.5643242629194091
2016,7,0.0013840192564507586,0.0014120079067780659,0.0014672513088865742,-0.0010073676878634963,134.3841022691447,134.22366271156855,0.7456367400817547
2016,8,0.0013933319384666146,0.0014358139577524461,0.001466050411218705,-0.0009596020900765898,133.99553828684466,134.6638689392356,0.4190950380555051
2016,9,0.001392426609419807,0.0014546157359958997,0.001468278376577093,-0.0009177948594713107,133.66586988895546,133.90465507083812,0.676899532333375
2016,10,0.0013797745727930043,0.001429575622329077,0.0014419811599934488,-0.0008711628987326154,133.40397489847373,134.55307896267993,0.39662912805208433
2016,11,0.0013562903924502897,0.0014044695548550562,0.0014205092264654396,-0.0008803669739004081,133.03155215747864,134.0515210138364,0.3958586089542953
