Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,ICE,ICE_pred,Erro
2013,2,0.0013746674902764436,0.001383162610434292,0.0015190541708541617,-0.0011967735637974047,103.75402075025914,103.32552442076056,0.32335352712946336
2013,3,0.0013676790735101573,0.0013872172748069518,0.001502535087106074,-0.0011454542222679067,103.33582678243597,102.97379551318917,0.20273969025764949
2013,4,0.0013612182437134942,0.0013911172063458346,0.0014859513289455638,-0.0010942561801458347,102.91142386391638,102.6999886426784,0.008288591241632575
2013,5,0.0013551278897606701,0.001394616795028909,0.0014690560704503628,-0.0010430469552694674,102.48522357897954,102.3809547771056,0.051623221974920856
2013,6,0.0013490969126555578,0.001397338997519834,0.0014515419643328345,-0.0009917979088559558,102.06241393150162,102.07310553949222,0.022111308632125164
2013,7,0.001342871877500289,0.001399122738202138,0.001433306881597047,-0.0009405805149429513,101.64290274058014,101.67518092455445,0.06034224066448447
2013,8,0.0013364978137202553,0.0014003093235220212,0.0014148593080961448,-0.0008901080342834886,101.20833130840983,101.24497943707743,0.10330555179522996
2013,9,0.0013308311270668106,0.0014020289574478274,0.0013976983039837773,-0.000842143864200239,100.68583213947235,100.64661873987978,0.3227264496509363
2013,10,0.0013286959250520742,0.0013980751285543815,0.00138625543775736,-0.0008196215389959205,100.13764446381632,100.22000606946507,0.12449347336450184
2013,11,0.0013279044658290667,0.0013910679145376736,0.0013776785377749624,-0.0008107869270582515,99.562925314942,99.56753044834971,0.1152611556096023
2013,12,0.0013259097349990851,0.0013786883342173837,0.0013680605706244636,-0.0008075980393953867,98.89781498090147,98.61855262423677,0.07592555283344715
2014,1,0.0013217725217436963,0.00136076133385137,0.0013585401777139643,-0.000810052779932175,98.07690778357167,96.99207009739568,0.8516610352243313
2014,2,0.0013175911936859476,0.001339449520843056,0.001355823037380392,-0.0008259243723009274,97.0973527203677,94.92789589944627,1.2509129701203923
2014,3,0.0013165755407001636,0.0013158816492628179,0.0013665590311189866,-0.0008625066935830291,96.00169127010382,94.06627896615002,1.4573290371000627
2014,4,0.0013262356784193067,0.0012968069307650286,0.0013936364073816794,-0.0009118311239137637,94.8310732880063,93.35838014701095,0.45351339332840235
2014,5,0.0013359467030798924,0.001277161680494819,0.0014175784972183646,-0.0009477333769320645,93.60856231186406,93.26146909049956,0.12161149102838414
2014,6,0.001301787438165679,0.0012400108601802367,0.0014040571711337354,-0.0009560722759708136,92.35107562484534,92.42579670918445,0.2338914490688037
2014,7,0.0012246785534762601,0.0012276446385861214,0.0013348060950355714,-0.0010117290597401692,91.09027646319751,91.76779236352303,0.4184032658832152
2014,8,0.0011622042272006487,0.0012869534284428155,0.0011744150762802988,-0.0012819477813526049,89.84386226390927,87.80395403918496,0.5545447290219089
2014,9,0.0012235528453881407,0.0013781387459806428,0.0009064441732825439,-0.0013643884816948752,88.5876446679952,91.5905461350544,0.5742378178478523
2014,10,0.0048437680072459756,0.001391923066900645,0.0014396110262786153,-0.0011828334237373856,87.2512257515356,87.69721720165441,0.2855633658627578
2014,11,0.004854868606217065,0.001642201958119479,0.0015315236294866598,-0.0012039304349918865,85.764944929349,86.86852195387495,0.4671401903804199
2014,12,0.0015320961028720721,0.001582764799092366,0.00154957384731177,-0.0014922914288654993,84.14912265216161,81.65813977023952,1.3063234001329715
2015,1,0.0015459148355234742,0.0015365031215381032,0.0015895519331216984,-0.0016157322298548447,82.48516103930271,82.24387096762482,0.5053683908387504
2015,2,0.0014961476332075235,0.0014887177482700495,0.001573628586039912,-0.0013784429740148214,80.79801037805453,81.1005545507396,0.4155320102642535
