Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,selic,selic_pred,Erro
2013,2,0.0013746674902764436,0.001383162610434292,0.0015190541708541617,-0.0011967735637974047,6.37891537699247,6.409115097785075,0.0678142260194471
2013,3,0.0013676790735101573,0.0013872172748069518,0.001502535087106074,-0.0011454542222679067,6.774469443484121,6.568771559526982,0.05710943897048307
2013,4,0.0013612182437134942,0.0013911172063458346,0.0014859513289455638,-0.0010942561801458347,7.165733055755365,7.074211431162388,0.119094983342634
2013,5,0.0013551278897606701,0.001394616795028909,0.0014690560704503628,-0.0010430469552694674,7.553265944621036,7.594720248957436,0.04433554740904182
2013,6,0.0013490969126555578,0.001397338997519834,0.0014515419643328345,-0.0009917979088559558,7.936125311726235,7.95216337252425,0.02880505268287007
2013,7,0.001342871877500289,0.001399122738202138,0.001433306881597047,-0.0009405805149429513,8.312963347650632,8.16697862637349,0.11816121740617634
2013,8,0.0013364978137202553,0.0014003093235220212,0.0014148593080961448,-0.0008901080342834886,8.681943979818527,8.859495503318755,0.10915872755414972
2013,9,0.0013308311270668106,0.0014020289574478274,0.0013976983039837773,-0.000842143864200239,8.995165516299307,9.29983517072696,0.17710804917027873
2013,10,0.0013286959250520742,0.0013980751285543815,0.00138625543775736,-0.0008196215389959205,9.265263509193106,9.376610624266988,0.07503024359002673
2013,11,0.0013279044658290667,0.0013910679145376736,0.0013776785377749624,-0.0008107869270582515,9.499461794974149,9.523474992277565,0.04206405316373053
2013,12,0.0013259097349990851,0.0013786883342173837,0.0013680605706244636,-0.0008075980393953867,9.701375124295973,9.703405337154383,0.021873063464899423
2014,1,0.0013217725217436963,0.00136076133385137,0.0013585401777139643,-0.000810052779932175,9.881186157635218,9.937929581102008,0.47187929772867054
2014,2,0.0013175911936859476,0.001339449520843056,0.001355823037380392,-0.0008259243723009274,10.067600832988104,10.033126282185687,0.20458441840629837
2014,3,0.0013165755407001636,0.0013158816492628179,0.0013665590311189866,-0.0008625066935830291,10.253154987385773,10.377602612508486,0.10709703660128192
2014,4,0.0013262356784193067,0.0012968069307650286,0.0013936364073816794,-0.0009118311239137637,10.43650811669093,10.565731011182912,0.06723964857036556
2014,5,0.0013359467030798924,0.001277161680494819,0.0014175784972183646,-0.0009477333769320645,10.625496939284819,10.398548455833916,0.20791434397957909
2014,6,0.001301787438165679,0.0012400108601802367,0.0014040571711337354,-0.0009560722759708136,10.807868536944728,10.782423269819958,0.02011365827235227
2014,7,0.0012246785534762601,0.0012276446385861214,0.0013348060950355714,-0.0010117290597401692,10.996780332682881,10.723592475383185,0.1076832958498654
2014,8,0.0011622042272006487,0.0012869534284428155,0.0011744150762802988,-0.0012819477813526049,11.193318663037509,11.460273600012577,0.08776813406442113
2014,9,0.0012235528453881407,0.0013781387459806428,0.0009064441732825439,-0.0013643884816948752,11.38369120414442,10.089273800318724,0.35773898268629656
2014,10,0.0048437680072459756,0.001391923066900645,0.0014396110262786153,-0.0011828334237373856,11.571965965164432,10.385093300251546,0.8823376817816737
2014,11,0.004854868606217065,0.001642201958119479,0.0015315236294866598,-0.0012039304349918865,11.750471870966729,10.93971087077275,0.5614638977400189
2014,12,0.0015320961028720721,0.001582764799092366,0.00154957384731177,-0.0014922914288654993,11.91711259510521,12.16578167019645,0.19787459830310908
2015,1,0.0015459148355234742,0.0015365031215381032,0.0015895519331216984,-0.0016157322298548447,12.095114031767771,11.79912367785556,0.5490471507144135
2015,2,0.0014961476332075235,0.0014887177482700495,0.001573628586039912,-0.0013784429740148214,12.306060707085958,11.013182524756715,1.1084668879584174
2015,3,0.001442574615557421,0.0014464223211886353,0.0015343369153852369,-0.0012428522555050431,12.552022484030466,12.829804711159046,0.10897477705676464
2015,4,0.0014187205227582233,0.001426645707097611,0.0015205841061298121,-0.001169485299293247,12.822413121997464,12.120219333365673,0.3654321891239427
