Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,IPCA,IPCA_pred,Erro
2013,2,0.0013746674902764436,0.001383162610434292,0.0015190541708541617,-0.0011967735637974047,0.46693457122955856,0.4716634328182307,0.030463634165880365
2013,3,0.0013676790735101573,0.0013872172748069518,0.001502535087106074,-0.0011454542222679067,0.4481969380494626,0.4482727758705301,0.016426325868850487
2013,4,0.0013612182437134942,0.0013911172063458346,0.0014859513289455638,-0.0010942561801458347,0.43396032287302505,0.43559668851460426,0.013170392587993835
2013,5,0.0013551278897606701,0.001394616795028909,0.0014690560704503628,-0.0010430469552694674,0.4242691114424313,0.4245483450964842,0.005496052772920063
2013,6,0.0013490969126555578,0.001397338997519834,0.0014515419643328345,-0.0009917979088559558,0.41836559412576907,0.4186453300293765,0.003418204400099033
2013,7,0.001342871877500289,0.001399122738202138,0.001433306881597047,-0.0009405805149429513,0.4145405806546142,0.41255004197591527,0.007228196847102842
2013,8,0.0013364978137202553,0.0014003093235220212,0.0014148593080961448,-0.0008901080342834886,0.41007930136692317,0.40996146890168894,0.008606757927251333
2013,9,0.0013308311270668106,0.0014020289574478274,0.0013976983039837773,-0.000842143864200239,0.43617248909787015,0.4314863439288307,0.007981906418355944
2013,10,0.0013286959250520742,0.0013980751285543815,0.00138625543775736,-0.0008196215389959205,0.4771598815601771,0.4581712859196865,0.025208961055633274
2013,11,0.0013279044658290667,0.0013910679145376736,0.0013776785377749624,-0.0008107869270582515,0.5294597085893933,0.5091384147665148,0.027254504824868516
2013,12,0.0013259097349990851,0.0013786883342173837,0.0013680605706244636,-0.0008075980393953867,0.5763215460534075,0.5506269913353952,0.024178842664377222
2014,1,0.0013217725217436963,0.00136076133385137,0.0013585401777139643,-0.000810052779932175,0.6041170392985974,0.5897667910591288,0.019818173917365813
2014,2,0.0013175911936859476,0.001339449520843056,0.001355823037380392,-0.0008259243723009274,0.6078870841690451,0.5771093148316511,0.03468886081448526
2014,3,0.0013165755407001636,0.0013158816492628179,0.0013665590311189866,-0.0008625066935830291,0.5885397508137251,0.5743487230450794,0.020209956816848375
2014,4,0.0013262356784193067,0.0012968069307650286,0.0013936364073816794,-0.0009118311239137637,0.5593182838732433,0.5401328974132086,0.014184617649770815
2014,5,0.0013359467030798924,0.001277161680494819,0.0014175784972183646,-0.0009477333769320645,0.5299291774306538,0.5177207991693981,0.007888913768598618
2014,6,0.001301787438165679,0.0012400108601802367,0.0014040571711337354,-0.0009560722759708136,0.5050487047321917,0.5123447578886544,0.0054171793956489635
2014,7,0.0012246785534762601,0.0012276446385861214,0.0013348060950355714,-0.0010117290597401692,0.4903676670958344,0.49908426758930874,0.008893664306629318
2014,8,0.0011622042272006487,0.0012869534284428155,0.0011744150762802988,-0.0012819477813526049,0.4883225684886665,0.4336737759551644,0.03456910087980061
2014,9,0.0012235528453881407,0.0013781387459806428,0.0009064441732825439,-0.0013643884816948752,0.5137546361367532,0.4770406723504604,0.03846942354850451
2014,10,0.0048437680072459756,0.001391923066900645,0.0014396110262786153,-0.0011828334237373856,0.5727899233052921,0.5686604733174923,0.023056707969804028
2014,11,0.004854868606217065,0.001642201958119479,0.0015315236294866598,-0.0012039304349918865,0.6391085091292322,0.6459398869016466,0.017860601228962533
2014,12,0.0015320961028720721,0.001582764799092366,0.00154957384731177,-0.0014922914288654993,0.6874664274303136,0.6889576450976956,0.006242049867472288
2015,1,0.0015459148355234742,0.0015365031215381032,0.0015895519331216984,-0.0016157322298548447,0.7234527349268172,0.7261430444821393,0.0031994463443468153
2015,2,0.0014961476332075235,0.0014887177482700495,0.001573628586039912,-0.0013784429740148214,0.7524760314718589,0.7486407449050798,0.003325412453643571
2015,3,0.001442574615557421,0.0014464223211886353,0.0015343369153852369,-0.0012428522555050431,0.7746076867293533,0.7621964401057405,0.015770856919820452
2015,4,0.0014187205227582233,0.001426645707097611,0.0015205841061298121,-0.001169485299293247,0.7849534247090924,0.754403170988235,0.03139752842161479
2015,5,0.0014086992897004887,0.0014286488864533305,0.001520059724242583,-0.0011242569809617432,0.7781125365179562,0.7574120274854415,0.018875615576176594
2015,6,0.0014063217566834085,0.0014428412361472828,0.0015224994304573036,-0.0010939570655637164,0.7566335416942059,0.732221373593095,0.03280504723302194
2015,7,0.001409003110376473,0.0014576620977641793,0.0015273371201955145,-0.001078813485044807,0.745728312355889,0.737233809690777,0.029341068873237956
2015,8,0.0014129520456769695,0.0014695669263491693,0.0015336759060903128,-0.00107285842720475,0.7590362945715532,0.757701653355886,0.00908742157995474
2015,9,0.0014187123700636624,0.001480528281593586,0.0015428610967825706,-0.0010749467885226873,0.7827112564231091,0.7744971197068862,0.01674237484678056
2015,10,0.0014233451136865319,0.0014879521247563848,0.001550711822512526,-0.00108109708513975,0.7951339726731848,0.7861492333513926,0.007988976940768866
2015,11,0.001424703875889651,0.0014903046766423656,0.0015528196109998599,-0.001084074515627897,0.7960385319651625,0.784965762114876,0.012269600232748099
2015,12,0.0014233270394468005,0.001485949645681179,0.0015486861979633422,-0.0010846407139675595,0.7953474832044001,0.7871835780093599,0.0029191018331113042
2016,1,0.0014188447371542637,0.0014748004730477083,0.0015394849524329177,-0.0010841781176810707,0.7865773296929174,0.7829513408674995,0.0017199435099866497
2016,2,0.0014130247881879285,0.0014609887472477536,0.0015284042793840768,-0.0010822673561849084,0.7614721332120213,0.7634822473842583,0.002485745930777367
2016,3,0.001407266165498089,0.001448054967239741,0.0015173840064456275,-0.0010777281423127397,0.7205105880516107,0.7271899717777394,0.005687768907147949
2016,4,0.001400771027136322,0.0014374922769074786,0.00150505678285585,-0.0010648181012954075,0.6585785788315501,0.6643177002929896,0.007549470388396012
2016,5,0.0013940605090766531,0.0014298366642910266,0.0014907422511879357,-0.001041920959150166,0.5818171774172047,0.5803069567434889,0.003134518168389242
2016,6,0.001387228071151334,0.001423057786906281,0.0014750182660868557,-0.0010137216634999776,0.5054068089331428,0.5044385920323269,0.007774120867986682
2016,7,0.0013788287614753955,0.0014157493674023637,0.0014593786743151553,-0.0009850016967851568,0.44083049533472696,0.4472425845988425,0.005684191182506342
2016,8,0.001370233952622309,0.0014096359303279605,0.001445804130201596,-0.0009582765009592665,0.39316417622268157,0.39567719321560246,0.006858937658415681
