Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,ICE,ICE_pred,Erro
2013,2,0.0013601750963620214,0.001399759584558917,0.001484892088050493,-0.0010653065775173007,104.78022126073888,102.4842403771127,4.370996526921185
2013,3,0.0013567411850292724,0.001398430712125233,0.00147422775170901,-0.00104134030732452,104.15218017885542,103.9468483360247,0.2262310083967031
2013,4,0.0013534406357416451,0.0013970592799877118,0.0014638185235343673,-0.0010182198167722459,103.51302841691343,103.48097346871594,0.07346892242928027
2013,5,0.001350256495573384,0.0013956485700740491,0.0014536676829509073,-0.0009959616397680992,102.8625964068809,102.86329515814242,0.15704511196907037
2013,6,0.0013471549049278362,0.0013942035873601075,0.0014437626950067988,-0.0009745339189675804,102.20104280906293,102.13095587052163,0.11837865249208812
2013,7,0.0013441132914517584,0.0013927654206276165,0.0014341040502090572,-0.000953861995743782,101.52827938601382,101.43507570522897,0.19428931137200864
2013,8,0.0013411365735742612,0.0013914110089842844,0.001424724227492763,-0.0009338834938040963,100.8439505400556,100.62749114290877,0.09762386440158341
2013,9,0.001338248728714855,0.0013902107317811916,0.0014156530208275463,-0.0009145390278482411,100.14827709210206,99.92624156227825,0.07702186507179769
2013,10,0.0013354891243143555,0.0013892173673994827,0.001406908255037988,-0.0008957677563136204,99.44201648431616,99.29394756465679,0.06136809314259374
2013,11,0.0013329429765286205,0.001388489390566105,0.0013985171163305799,-0.00087752447255169,98.72628550970246,98.72092010798708,0.13472644971005246
2013,12,0.0013307252591339123,0.0013880173366985007,0.0013905166672537434,-0.0008599595432982075,98.00197419918813,97.93472324692986,0.26321609298756404
2014,1,0.0013290226472733378,0.0013876653663880013,0.0013830737150073269,-0.0008438027635618669,97.25988520572741,97.07494484093058,0.14036255384224736
2014,2,0.0013281610915790302,0.0013871230683825324,0.0013767533619047524,-0.0008312571696364286,96.34706093099612,96.24063313704777,0.08692815319120882
2014,3,0.001328401137053077,0.0013869709908547684,0.0013735914501228816,-0.0008272133563560526,95.39385708420345,95.29945061600012,0.06676667665759116
2014,4,0.0013298371052252935,0.0013884697987748753,0.0013752491186772983,-0.0008322401026194644,94.39285565755175,94.51597668829676,0.09014993789322424
2014,5,0.0013345761080008325,0.0013942263891872505,0.0013851057844138889,-0.0008489281401607998,93.32364553551916,93.34562178450898,0.4006051043600926
2014,6,0.0013427141098464586,0.0014026204776749268,0.001400495182666727,-0.0008719785250952413,92.16210929695619,91.0885709970749,0.7811308176364319
2014,7,0.0013515708347648005,0.0014100054947756107,0.0014156524299098635,-0.0008952668197476007,90.89876433599804,90.1685944022168,1.3027508274682065
2014,8,0.0013593622901234789,0.001415659404765365,0.0014287567373396212,-0.0009174912188208551,89.54412350282071,89.3964065458605,0.8285430162751956
2014,9,0.0013659140365684884,0.0014205094782263608,0.0014404308403171938,-0.000938246007036134,88.11508737272142,88.14445965256584,0.5793736450094976
2014,10,0.0013719828358932581,0.0014259229081754119,0.001451622433837216,-0.0009566590164864766,86.62861092353623,86.88632641397517,0.7428384477253313
2014,11,0.00137782517146143,0.0014325206403505702,0.0014622044708957668,-0.0009715024245461542,85.10311395630475,85.49740982455751,0.7139018974697857
2014,12,0.0013836383325759943,0.0014401268801310437,0.0014721661657202726,-0.0009831038170396123,83.55969837506241,84.4384702462808,0.7776610459507131
2015,1,0.0013901236344435203,0.001448311120017972,0.0014824754106923413,-0.000994307074370826,82.02464506111451,83.08063361386733,0.9933609474521373
2015,2,0.0013972420541025336,0.0014555007075676234,0.00149402030519574,-0.0010094010422968733,80.52878721327137,82.12738961219075,1.499268725954863
2015,3,0.0014042324885986006,0.0014603584150845658,0.0015067676355160894,-0.0010303413085831362,79.0958180413398,82.07929572629003,1.852693059409732
2015,4,0.0014100014629909456,0.0014631697664807767,0.0015185128229166002,-0.0010518892522965834,77.73095286258221,78.10593071141788,1.7327762001263733
2015,5,0.0014143204048783972,0.0014663437604589338,0.0015276977125424137,-0.0010664347199228015,76.4420819369557,76.11388310981187,0.5358229785538372
2015,6,0.0014174319865469308,0.00147030718555493,0.0015341514188283764,-0.0010739632219186276,75.2516518241337,75.09031800478176,0.0976747458655269
2015,7,0.0014189024072372108,0.0014728899001281337,0.001537370631285085,-0.0010774178575055468,74.20170670069224,74.20078586562624,0.12939867744582775
2015,8,0.001418848225206367,0.0014729452296070175,0.0015378348035815243,-0.0010793564539879538,73.33683619245954,73.42235973944615,0.11542190730227785
2015,9,0.0014174739514029085,0.0014707129817866176,0.0015358894865469966,-0.0010797187966975958,72.68829423548708,72.99413954602826,0.09994075908494153
2015,10,0.0014152155958726336,0.0014671269327387268,0.0015321541313463344,-0.0010779992022018204,72.27018040971127,72.59692794247016,0.35625344361699013
2015,11,0.0014125289574514232,0.0014632326516804278,0.001527361878173977,-0.0010739288158038314,72.086026061347,72.53412843599894,0.5145047463779137
2015,12,0.001409859450881493,0.0014598520640526416,0.0015222203839548067,-0.0010676279793942805,72.12757863410573,72.43480131009174,0.4942117011842529
2016,1,0.001407196805815021,0.0014569495750473894,0.001516755026828986,-0.0010592754627793864,72.36295987487684,72.61958100587972,0.42350207551614344
2016,2,0.0014043051010567008,0.0014540360828009002,0.001510818929548559,-0.0010495176307382709,72.74429412428802,72.92998542977567,0.3890719025270126
2016,3,0.001400896908796925,0.0014503905339291953,0.001504095478517495,-0.0010389422764072393,73.23823879472874,73.3243879759012,0.4150569817099829
2016,4,0.0013964192731224687,0.0014451423295335337,0.0014958784657850875,-0.0010273684635953475,73.84577780263697,74.11238184834282,0.6209551567899527
2016,5,0.0013905128461411155,0.0014380181793077409,0.0014859203733042761,-0.0010147038981776673,74.57065404341246,75.11229455501145,1.1525491386794546
2016,6,0.001383325718011579,0.0014294319929296323,0.0014743940936492912,-0.0010004689124440513,75.39815814124346,75.8195533810455,1.2018104872099455
2016,7,0.0013755233385496163,0.001420390203193594,0.0014619207857168753,-0.0009837967992361834,76.30477710795705,76.72815797614889,1.188451344171027
2016,8,0.0013678672786837113,0.0014123276172641492,0.0014493425301626943,-0.0009642958790017052,77.26257450757872,77.90203228788522,1.2324158689920461
2016,9,0.0013609443250578895,0.0014064104881059245,0.0014374896747627957,-0.0009426178254404616,78.24802950375008,79.09046381174343,1.2646327896775145
