Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,IPCA,IPCA_pred,Erro
2013,2,0.0037920172263112934,0.004225283315395898,0.004932818888257917,-0.004377231418369744,0.6,0.5613669208264216,0.04635874594715637
2013,3,0.0014032259087565974,0.0013986720543315153,0.0015265193178159596,-0.0011819208532333745,0.47,0.5882117147154305,0.03315267411855384
2013,4,0.0013804210175305805,0.0014170251331542929,0.0014907430855694457,-0.0010573149355682764,0.55,0.42834271390544726,0.03226189963220497
2013,5,0.0013251438156541622,0.0013300132352064712,0.0014327892180284179,-0.0010767121743586398,0.37,0.4093287244219613,0.06283159124821618
2013,6,0.001293020805898037,0.0013371741827534406,0.0013620518169999772,-0.0008855399733010598,0.26,0.31908962155934073,0.01466769520546474
2013,7,0.0013320167139339782,0.0014507436680048565,0.0014760652312947843,-0.000956560711002691,0.03,0.12633496902019561,0.02189003038143077
2013,8,0.001369179510177556,0.001463140897219753,0.0014799346560650589,-0.0009427808289844871,0.24,0.29624407175260636,0.06124988892082456
2013,9,0.0012841632035160422,0.0013375364747556628,0.0013985960898221103,-0.0009766053745675928,0.35,0.3221362879949439,0.011007857884020778
2013,10,0.0014180157932928903,0.0015577338155171162,0.0014585858330350941,-0.0007099103360076514,0.57,0.5058072919477243,0.028350675924347542
2013,11,0.0013389795305117477,0.0014278839747989323,0.0013052313738279007,-0.0005709697826073337,0.54,0.43655163973188427,0.02443971946814136
2013,12,0.00123536074438059,0.0012815916026553728,0.0012365583801731616,-0.000675801103561761,0.92,0.8058846968200399,0.0716439460271843
2014,1,0.00133256695931427,0.001419229955686788,0.001320244174121239,-0.0006250633965847278,0.55,0.4520153796722837,0.02266136212081482
2014,2,0.0013438004553126776,0.0013445235789559546,0.0013634571486974309,-0.0008751399830613826,0.69,0.6098455533109142,0.015135217298947718
2014,3,0.0013095778426632126,0.0012935069328294535,0.0014334348181625721,-0.0011475188011316158,0.92,0.8210715816678267,0.022852453144473036
2014,4,0.001295240343117349,0.001307612235021323,0.0013456030440159015,-0.0009002668718679232,0.67,0.5911271426860645,0.021078852032517463
2014,5,0.0012980454178831364,0.0013923390074842483,0.0013345219515309573,-0.0007118736954894692,0.46,0.409218112335067,0.018618489502391377
2014,6,0.0014228879455039259,0.00149867317580862,0.0015285082080500139,-0.0009973950752918779,0.4,0.4811768315857467,0.009565160976828312
2014,7,0.0013236851879058211,0.0014228487432892728,0.0013423056363430622,-0.000673595067476878,0.01,0.14142292291989156,0.012841608344828285
2014,8,0.005042101993773706,0.004968895639707197,0.005077327655345082,-0.0038188771021879157,0.25,0.4853401312824973,0.04999720385063426
2014,9,0.004811547420950793,0.004887507612826352,0.004730225048612989,-0.0031608006058906376,0.57,0.587915516909617,0.005752336660096197
2014,10,0.0048437680072459756,0.004830967237612592,0.004763656083158753,-0.003323132770407304,0.42,0.5588540012056219,0.016895858337154318
2014,11,0.004854868606217065,0.004892108836694337,0.004769336394846553,-0.0032419756375535055,0.51,0.5873620313452053,0.04192131222544358
2014,12,0.00506683928586822,0.0048344866845629044,0.004711360819167874,-0.0031997294911563293,0.78,0.7275770624982856,0.01985279767634957
2015,1,0.004891886710459466,0.004925154426188623,0.004860173003022629,-0.0033961399952707238,1.24,0.977897433077333,0.036401890146739016
2015,2,0.0013683756495425498,0.0014523393292864082,0.0014726579161412623,-0.0009449818845826409,1.22,0.8660469043409957,0.072932316855038
2015,3,0.00146127604171972,0.0015127429481757314,0.001631518025081036,-0.0012293580363262019,1.32,1.0821816847500274,0.0706623226208422
2015,4,0.001449300561103097,0.0014762338987799667,0.0015336190085413306,-0.0010527530882496307,0.71,0.5999020524935649,0.028873609873535537
2015,5,0.0014286731152466042,0.0014430402869120692,0.0015340380843522454,-0.0011167128610473124,0.74,0.6225137362124606,0.01082815873576603
2015,6,0.0014079885177214824,0.0014266713778883573,0.0015248885122026007,-0.001124762848940113,0.79,0.6288286578134905,0.014101382093394765
2015,7,0.0013539629534190835,0.0014128005826456365,0.0014621502650178154,-0.000993532954261157,0.62,0.5383776692649958,0.007688817325885828
2015,8,0.001430887531980286,0.001468300121642353,0.001571218157735592,-0.001162189452237452,0.22,0.3756895534073042,0.07918680654428062
2015,9,0.0014120326190876233,0.0015230549795841695,0.0015534389814308098,-0.0010137812675190695,0.54,0.4939423423164175,0.0412026415466321
2015,10,0.0013981960445834528,0.0015220987388231838,0.0014879225692137805,-0.0008511009121053608,0.82,0.5819468900891638,0.01812954245832183
2015,11,0.0015114405230842963,0.0015382061585904726,0.001625027229373573,-0.0011648043848637606,1.01,0.9245481753314033,0.049429959388684996
2015,12,0.0013601111716232605,0.0013952766885893385,0.0015080293348132547,-0.0011419327018401056,0.96,0.8035885527372043,0.021975745446763693
2016,1,0.0014911528392626966,0.001615101485055709,0.0016303195042234636,-0.001032361892008393,1.27,1.0072354160668104,0.023744194064121097
2016,2,0.0015000452131392352,0.0015459935269711402,0.0016898704496598152,-0.0013128483916213353,0.9,0.855171670168279,0.042737133414080364
2016,3,0.0013725663949499254,0.0013710176477294987,0.0014903067315230913,-0.0011434114648318453,0.43,0.41640142120352713,0.008269208387766989
2016,4,0.0013606593582630262,0.0014511156776214672,0.0014576564635063775,-0.0009096366439410986,0.61,0.462984377747735,0.027845995666361204
2016,5,0.0013890583339114478,0.001329543188500478,0.0014326903858317972,-0.00107735485478979,0.78,0.6482115916885454,0.03645219193799844
2016,6,0.001308379248719014,0.0013426698896016383,0.0014222624410163726,-0.0010262959746509626,0.35,0.3980733384446285,0.02627341402435081
2016,7,0.001420753681030632,0.001446734578716468,0.0014998852888697405,-0.001023963838581063,0.52,0.4895058382954087,0.01994935034843221
2016,8,0.0013969889682470531,0.0014324399290772014,0.001465099627962954,-0.0009637180094328887,0.44,0.38348596360127885,0.022453137847702632
2016,9,0.0013598458453217607,0.001430238366278091,0.0014337005481336717,-0.0008890564206678141,0.08,0.19226698708994155,0.032837571188462596
2016,10,0.0014498234069028266,0.0015500231717748625,0.0015343873483134609,-0.0009148388191360826,0.26,0.3223562675921266,0.011560053905032848
2016,11,0.0013377360156238598,0.0013685529630235048,0.0013458511028144194,-0.0007853965286094299,0.18,0.2911224343845048,0.0289764800954101
2016,12,0.001300479736362794,0.0013609559801165706,0.0014192740029379497,-0.0009841375962679837,0.3,0.3347618844688921,0.037661560907257904
2017,1,0.001288979365748124,0.0013391276051742131,0.001336267922834802,-0.0008171020668051612,0.38,0.376409266146679,0.023629031316374328
2017,2,0.0012570922462856202,0.0012832189268414044,0.0013042159142770042,-0.0008425853729824945,0.33,0.42754899577916106,0.0279003169864519
2017,3,0.0013033733277943,0.0013711952859103995,0.0013978121100931427,-0.0009108478019471298,0.25,0.2773763054755989,0.009064734183452364
2017,4,0.0013245342547156527,0.0013932462216953935,0.0013566629993031186,-0.0007657440797853223,0.14,0.23707436368622975,0.0182581270685867
2017,5,0.0014055493545465903,0.001696015100506102,0.001407110608094928,-0.0003186042789253381,0.31,0.3317990283266674,0.023164287792944774
2017,6,0.0013235552696970688,0.0014593840863081704,0.0013597024238844123,-0.0006480325750748817,-0.23,-0.04673855147679145,0.0709847566657457
2017,7,0.0013417997871628172,0.0014247520741277261,0.001441494314305416,-0.0009190217595335244,0.24,0.262566407242821,0.016406025285276158
2017,8,0.001420473419950863,0.0015334910025662798,0.001475197187544866,-0.0007975608950258777,0.19,0.30082851478615574,0.016336735609316085
2017,9,0.0013714539628333282,0.0013988901127723059,0.0014990913348388187,-0.0011126439322148316,0.16,0.25925119801752405,0.028605557095931346
2017,10,0.0013249876571331154,0.0013573000322570307,0.0013924322757139184,-0.0009236744997232296,0.42,0.37120304540264515,0.028086703070335613
2017,11,0.0013553658018382092,0.0014219742319559758,0.0014140778608390534,-0.0008554515319787083,0.28,0.3536725253305203,0.021237212822182886
2017,12,0.0012715675271491751,0.0014378398367917821,0.0012605472184125438,-0.0004399128370250943,0.44,0.4116024340685438,0.05750746403326621
2018,1,0.0013512019151387497,0.001505835047982649,0.0012843817604647483,-0.00037089181428827,0.29,0.3182159164950037,0.029715788636169315
2018,2,0.001382097974326124,0.001469779576514555,0.0013451150817968497,-0.000591706775687289,0.32,0.2754453421810983,0.011426514343794356
2018,3,0.001344218220502346,0.0014094825697254438,0.0013238771149306952,-0.00065265762157744,0.09,0.2705452184694483,0.02163880804558194
2018,4,0.0013261882851359529,0.0013133250941884866,0.0013339476413525247,-0.0008601767070382217,0.22,0.35255418510671593,0.10918457136118268
2018,5,0.001288519533381683,0.001265579480393097,0.0012852541803204842,-0.0008284077720339791,0.4,0.4386485960743826,0.01866293779589252
2018,6,0.001323105104851335,0.0013245667547824706,0.0013401496098143766,-0.0008544431626956231,1.26,0.9688489526622961,0.03147905580902577
2018,7,0.0014542320881432101,0.001432303988106208,0.0015237006849175942,-0.0011111057973899967,0.33,0.3868605475127036,0.037730400709947806
2018,8,0.001394916675288727,0.001383499913256666,0.001329955570409423,-0.0007171604465212291,-0.09,0.12948012208905482,0.03170267111845499
2018,9,0.0013200536603822355,0.0012812066574857724,0.001363605443518074,-0.000995508749365207,0.48,0.5433948001187563,0.03098567195079878
2018,10,0.001461475567421072,0.0014758566585760578,0.0015401270775985128,-0.0010698078858266849,0.45,0.5005209098480485,0.0389709437159486
2018,11,0.0013858171385826797,0.0014509478815402388,0.0013541147209880607,-0.0006499915403877621,-0.21,-0.014274688516557664,0.040650735987273916
2018,12,0.0013710569694132264,0.0013839951001526445,0.0012772558999795515,-0.0005839084855985191,0.15,0.3296126460608041,0.12209442830754731
2019,1,0.0013666221875455456,0.001398635523545341,0.001339286650505173,-0.0007119034850539456,0.32,0.40689750761511995,0.038034034683864036
2019,2,0.001366749151594887,0.0014370974145509255,0.0013343644835552958,-0.0006266534704090488,0.43,0.3625153616229573,0.010202277565645911
2019,3,0.0015441549433466146,0.001666595891440811,0.00150358644622792,-0.00061658141463925,0.75,0.622093108931476,0.09549398371774603
2019,4,0.0014116800324380984,0.0016232680721713303,0.0013608442502553559,-0.00034031106660804974,0.57,0.4660591132996251,0.0183033066435068
2019,5,0.00136163222651715,0.001479634694581584,0.0013033289616280314,-0.0004681168781162312,0.13,0.27442671737544194,0.02645159698220475
2019,6,0.001438459691943801,0.0015681902928175967,0.0014018636492924444,-0.0005476806615394779,0.01,0.1774140380702011,0.03161579325083255
2019,7,0.00140295679296246,0.0015785193237018388,0.0013703989248922545,-0.0004491066311691307,0.19,0.28605514361207807,0.04030256047826528
2019,8,0.0014591331757514104,0.0015440845527280721,0.0013883396509658688,-0.0005594103653124656,0.11,0.2581208486404102,0.009368340411498432
2019,9,0.001482557189638058,0.001527889943333137,0.0015215852910299343,-0.0009246428578692254,-0.04,0.1545283157824828,0.016494122025961275
2019,10,0.0015189750131783801,0.0015496066729832189,0.0014857648771022447,-0.000793551316846731,0.1,0.2925178265707198,0.03680661801068708
2019,11,0.001419821560008487,0.0015328782358888233,0.0013581262498991733,-0.0005047912255152696,0.51,0.4007157083906712,0.023304514702461577
