Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,IE_E,IE_E_pred,Erro
2013,2,0.0013746674902764436,0.001383162610434292,0.0015190541708541617,-0.0011967735637974047,104.45466216295495,103.87033323670711,0.2873202833437213
2013,3,0.0013676790735101573,0.0013872172748069518,0.001502535087106074,-0.0011454542222679067,103.91589479296611,103.55885967958214,0.28090031325118725
2013,4,0.0013612182437134942,0.0013911172063458346,0.0014859513289455638,-0.0010942561801458347,103.37007011664087,103.19566715263916,0.09440748522555815
2013,5,0.0013551278897606701,0.001394616795028909,0.0014690560704503628,-0.0010430469552694674,102.82292367973322,102.72852063712526,0.03991495947189859
2013,6,0.0013490969126555578,0.001397338997519834,0.0014515419643328345,-0.0009917979088559558,102.28115931916903,102.35835321950572,0.0829863585157012
2013,7,0.001342871877500289,0.001399122738202138,0.001433306881597047,-0.0009405805149429513,101.7454312262914,101.80684382248637,0.06636533934165427
2013,8,0.0013364978137202553,0.0014003093235220212,0.0014148593080961448,-0.0008901080342834886,101.19209262356989,101.1957033330922,0.08480839605227973
2013,9,0.0013308311270668106,0.0014020289574478274,0.0013976983039837773,-0.000842143864200239,100.5877568190111,100.5785258770383,0.12367358081918632
2013,10,0.0013286959250520742,0.0013980751285543815,0.00138625543775736,-0.0008196215389959205,99.99637078804618,99.97130753292089,0.18096742690687442
2013,11,0.0013279044658290667,0.0013910679145376736,0.0013776785377749624,-0.0008107869270582515,99.3988047160225,99.26567895412215,0.09230035928262935
2013,12,0.0013259097349990851,0.0013786883342173837,0.0013680605706244636,-0.0008075980393953867,98.70814091654938,98.17334896354463,0.33251254716908324
2014,1,0.0013217725217436963,0.00136076133385137,0.0013585401777139643,-0.000810052779932175,97.85340568713238,96.97612754461547,0.5382133988538839
2014,2,0.0013175911936859476,0.001339449520843056,0.001355823037380392,-0.0008259243723009274,96.86327492640511,95.61105943445503,0.6577922238558919
2014,3,0.0013165755407001636,0.0013158816492628179,0.0013665590311189866,-0.0008625066935830291,95.80479316134831,94.72153098564252,0.5283211492567319
2014,4,0.0013262356784193067,0.0012968069307650286,0.0013936364073816794,-0.0009118311239137637,94.70645137301021,93.89906086974273,0.28896393859497443
2014,5,0.0013359467030798924,0.001277161680494819,0.0014175784972183646,-0.0009477333769320645,93.55158420374093,93.40009414046959,0.20010219147993433
2014,6,0.001301787438165679,0.0012400108601802367,0.0014040571711337354,-0.0009560722759708136,92.32160335816131,92.68538928119288,0.1307332149545314
2014,7,0.0012246785534762601,0.0012276446385861214,0.0013348060950355714,-0.0010117290597401692,91.05122306326304,91.99270143862832,0.2780027685657972
2014,8,0.0011622042272006487,0.0012869534284428155,0.0011744150762802988,-0.0012819477813526049,89.78009260320819,89.83076206433182,0.19817904565619135
2014,9,0.0012235528453881407,0.0013781387459806428,0.0009064441732825439,-0.0013643884816948752,88.50574055601763,91.08004609400658,0.7929900360556178
2014,10,0.0048437680072459756,0.001391923066900645,0.0014396110262786153,-0.0011828334237373856,87.15891837139264,87.03347510084242,0.48402271073215103
2014,11,0.004854868606217065,0.001642201958119479,0.0015315236294866598,-0.0012039304349918865,85.64857271255404,86.74244280302764,0.7800524589075691
2014,12,0.0015320961028720721,0.001582764799092366,0.00154957384731177,-0.0014922914288654993,84.00109389530692,83.0740945917187,0.48729615573340823
2015,1,0.0015459148355234742,0.0015365031215381032,0.0015895519331216984,-0.0016157322298548447,82.31777300951819,81.80675359446602,0.46140023306398553
2015,2,0.0014961476332075235,0.0014887177482700495,0.001573628586039912,-0.0013784429740148214,80.63084745276501,80.32751474234884,0.3165200868803787
2015,3,0.001442574615557421,0.0014464223211886353,0.0015343369153852369,-0.0012428522555050431,78.89340095193921,77.25771552453693,0.6022204753139944
2015,4,0.0014187205227582233,0.001426645707097611,0.0015205841061298121,-0.001169485299293247,77.11626151223552,79.94163389232185,1.8708294904362055
2015,5,0.0014086992897004887,0.0014286488864533305,0.001520059724242583,-0.0011242569809617432,75.4884023994905,79.02919177452493,2.125784334687775
2015,6,0.0014063217566834085,0.0014428412361472828,0.0015224994304573036,-0.0010939570655637164,74.17359566424511,77.895847775557,2.426018089227091
2015,7,0.001409003110376473,0.0014576620977641793,0.0015273371201955145,-0.001078813485044807,73.23420060147768,73.80017796501834,0.37984920595410937
2015,8,0.0014129520456769695,0.0014695669263491693,0.0015336759060903128,-0.00107285842720475,72.60498932349135,72.9717255318803,0.14717278694673214
2015,9,0.0014187123700636624,0.001480528281593586,0.0015428610967825706,-0.0010749467885226873,72.15390311145784,72.34857885147535,0.1450026265358646
2015,10,0.0014233451136865319,0.0014879521247563848,0.001550711822512526,-0.00108109708513975,71.78534368427499,72.0029798759237,0.1748662768593578
