Ano,Mes,Len_Texto_Le_palavras_sp_padrao_n,pt_sensi_P_n,pt_sensi_N_n,pt_SENSI_n,IE_E,IE_E_pred,Erro
2013,2,0.0013601750963620214,0.001399759584558917,0.001484892088050493,-0.0010653065775173007,105.19597069611143,102.50994456677414,1.9845173060051877
2013,3,0.0013567411850292724,0.001398430712125233,0.00147422775170901,-0.00104134030732452,104.51125354699383,104.19473266821126,1.3606832833213083
2013,4,0.0013534406357416451,0.0013970592799877118,0.0014638185235343673,-0.0010182198167722459,103.81778351103358,103.76860004160416,0.08285022749193247
2013,5,0.001350256495573384,0.0013956485700740491,0.0014536676829509073,-0.0009959616397680992,103.11552508495103,102.76739379540503,1.490586155163177
2013,6,0.0013471549049278362,0.0013942035873601075,0.0014437626950067988,-0.0009745339189675804,102.40464895055507,101.82492694788804,1.259249687699881
2013,7,0.0013441132914517584,0.0013927654206276165,0.0014341040502090572,-0.000953861995743782,101.68491662357678,101.49022162486112,0.0979908261838324
2013,8,0.0013411365735742612,0.0013914110089842844,0.001424724227492763,-0.0009338834938040963,100.9555376906552,100.66258508247091,1.0553916723557772
2013,9,0.001338248728714855,0.0013902107317811916,0.0014156530208275463,-0.0009145390278482411,100.21617130516418,100.0208709200031,0.8374323834729956
2013,10,0.0013354891243143555,0.0013892173673994827,0.001406908255037988,-0.0008957677563136204,99.46690281093653,99.15946173738504,0.8160353891814519
2013,11,0.0013329429765286205,0.001388489390566105,0.0013985171163305799,-0.00087752447255169,98.7078029967008,97.7395606329149,1.111580862883009
2013,12,0.0013307252591339123,0.0013880173366985007,0.0013905166672537434,-0.0008599595432982075,97.93860093832528,97.22795151307662,0.8030172060602405
2014,1,0.0013290226472733378,0.0013876653663880013,0.0013830737150073269,-0.0008438027635618669,97.15089533757637,96.385665184589,0.5174819416747124
2014,2,0.0013281610915790302,0.0013871230683825324,0.0013767533619047524,-0.0008312571696364286,96.22569272529418,95.83981647060003,0.2197898648016931
2014,3,0.001328401137053077,0.0013869709908547684,0.0013735914501228816,-0.0008272133563560526,95.26603719930878,95.40657756062889,0.1159068886272811
2014,4,0.0013298371052252935,0.0013884697987748753,0.0013752491186772983,-0.0008322401026194644,94.26174568364223,94.95675404872368,0.028633484445499315
2014,5,0.0013345761080008325,0.0013942263891872505,0.0013851057844138889,-0.0008489281401607998,93.19013063968494,94.52597433632685,0.2065162248244894
2014,6,0.0013427141098464586,0.0014026204776749268,0.001400495182666727,-0.0008719785250952413,92.0266337014821,91.09609600885264,0.6325223892332674
2014,7,0.0013515708347648005,0.0014100054947756107,0.0014156524299098635,-0.0008952668197476007,90.76469655256223,89.68183674047476,0.41358843036755194
2014,8,0.0013593622901234789,0.001415659404765365,0.0014287567373396212,-0.0009174912188208551,89.41926458776638,88.225347323077,0.3505142433149234
2014,9,0.0013659140365684884,0.0014205094782263608,0.0014404308403171938,-0.000938246007036134,88.00644645270901,87.11116912186013,0.3529727373438248
2014,10,0.0013719828358932581,0.0014259229081754119,0.001451622433837216,-0.0009566590164864766,86.54073815948182,85.79227608240932,0.3218223580273711
2014,11,0.00137782517146143,0.0014325206403505702,0.0014622044708957668,-0.0009715024245461542,85.04262153514098,84.37460254540468,0.22493801343299236
2014,12,0.0013836383325759943,0.0014401268801310437,0.0014721661657202726,-0.0009831038170396123,83.54488119657522,83.93452298143791,0.39966622862203816
2015,1,0.0013901236344435203,0.001448311120017972,0.0014824754106923413,-0.000994307074370826,82.0856334233738,82.39314536011452,0.9020460312545797
2015,2,0.0013972420541025336,0.0014555007075676234,0.00149402030519574,-0.0010094010422968733,80.69750876785069,80.04952652322518,0.1846188254825654
2015,3,0.0014042324885986006,0.0014603584150845658,0.0015067676355160894,-0.0010303413085831362,79.39119856555311,78.49133883568614,0.08317105944213274
2015,4,0.0014100014629909456,0.0014631697664807767,0.0015185128229166002,-0.0010518892522965834,78.15645878834485,77.24865847282969,0.39810619748377524
2015,5,0.0014143204048783972,0.0014663437604589338,0.0015276977125424137,-0.0010664347199228015,76.9877352514718,76.17100374495112,0.15837395565365134
2015,6,0.0014174319865469308,0.00147030718555493,0.0015341514188283764,-0.0010739632219186276,75.91024991015387,75.36978889201116,0.06265897348097374
2015,7,0.0014189024072372108,0.0014728899001281337,0.001537370631285085,-0.0010774178575055468,74.98152790310401,74.76764145272858,0.05789260801272513
2015,8,0.001418848225206367,0.0014729452296070175,0.0015378348035815243,-0.0010793564539879538,74.26344759947284,74.3454176895357,0.09036554688129726
2015,9,0.0014174739514029085,0.0014707129817866176,0.0015358894865469966,-0.0010797187966975958,73.80377015942186,74.03999381255898,0.07968583271352377
2015,10,0.0014152155958726336,0.0014671269327387268,0.0015321541313463344,-0.0010779992022018204,73.62409306704154,73.89997410227808,0.2403357161152145
2015,11,0.0014125289574514232,0.0014632326516804278,0.001527361878173977,-0.0010739288158038314,73.7264145629302,74.24265406857548,0.14066901257054087
2015,12,0.001409859450881493,0.0014598520640526416,0.0015222203839548067,-0.0010676279793942805,74.10360966217263,74.46753717848982,0.10957261051758473
2016,1,0.001407196805815021,0.0014569495750473894,0.001516755026828986,-0.0010592754627793864,74.71867789205764,75.41803013266156,0.17559059681041675
2016,2,0.0014043051010567008,0.0014540360828009002,0.001510818929548559,-0.0010495176307382709,75.50424371092646,75.91573524130341,0.04594929772422501
2016,3,0.001400896908796925,0.0014503905339291953,0.001504095478517495,-0.0010389422764072393,76.40259509147613,76.82899968657979,0.2663693474937144
2016,4,0.0013964192731224687,0.0014451423295335337,0.0014958784657850875,-0.0010273684635953475,77.39745848702016,77.56644656764296,0.08440775598917037
2016,5,0.0013905128461411155,0.0014380181793077409,0.0014859203733042761,-0.0010147038981776673,78.48346544727497,79.04436540455379,1.1563346315550627
2016,6,0.001383325718011579,0.0014294319929296323,0.0014743940936492912,-0.0010004689124440513,79.64515302536306,81.10011826937287,1.0477007811182906
2016,7,0.0013755233385496163,0.001420390203193594,0.0014619207857168753,-0.0009837967992361834,80.86318509463437,82.08657065477524,0.3403443476419105
2016,8,0.0013678672786837113,0.0014123276172641492,0.0014493425301626943,-0.0009642958790017052,82.114303889344,83.1233578124193,0.15749470781352742
2016,9,0.0013609443250578895,0.0014064104881059245,0.0014374896747627957,-0.0009426178254404616,83.37372811655233,85.02012450300543,1.1061276287012325
2016,10,0.0013553390673154853,0.0014032847668052275,0.0014273042353486404,-0.0009205499386775849,84.61542474707312,85.63131992453087,0.14111568121369414
2016,11,0.0013513217455108268,0.0014026555688407157,0.001419583252110641,-0.0009004762305065291,85.79904403933813,86.72066002776387,0.13464938941546184
2016,12,0.0013485759752570436,0.0014035253279477433,0.0014142652237766752,-0.0008839008002000757,86.88992445366752,87.58809318990386,0.12235314581915363
2017,1,0.001346729333446593,0.0014051267521313765,0.0014107960766564292,-0.0008710581485144581,87.87170886315981,88.45834668597251,0.45857795173232424
2017,2,0.0013450373202670571,0.0014067549811298216,0.0014078188406919715,-0.0008602913013840841,88.75213445908084,88.81985972505522,0.2676379448155241
2017,3,0.0013430896872940236,0.0014081530061911425,0.0014041699588648534,-0.0008493447893112944,89.54862533031088,89.42395586206361,0.05728032765387244
2017,4,0.0013411361039033132,0.0014095179803283561,0.0013995448452186945,-0.0008368719062537601,90.28599101609124,90.38049574556572,0.1730432508486329
2017,5,0.0013395810063229969,0.0014108703933009843,0.0013941990292089222,-0.0008229048480280362,90.99521809654661,91.33342001209938,0.2836586760751222
2017,6,0.0013387107145525488,0.0014123030474811871,0.0013887020348675799,-0.0008086812986235592,91.69826966260894,91.93092782841717,0.09859838086290024
2017,7,0.0013386972503703716,0.0014138575785960649,0.0013835250364533135,-0.0007959104392154501,92.39311098772554,92.50604274068849,0.013551701390347113
2017,8,0.001339477980454748,0.0014153203442541487,0.001379041102836372,-0.0007860536089185847,93.05456172950512,93.05720688414387,0.08346352267434537
2017,9,0.0013410967144559878,0.0014165400309923183,0.0013756387680178394,-0.0007798125798384928,93.65099369361604,93.74216155480566,0.06709902063977365
2017,10,0.0013433393344492422,0.0014169948125758388,0.0013731379568098744,-0.0007770086294978753,94.15665847154938,94.23154754530763,0.04821891953483804
2017,11,0.0013455941917324468,0.0014158176224781567,0.0013710139306169114,-0.0007775049909285129,94.55895209332397,94.50608464516648,0.04310534928327869
2017,12,0.001347685199683896,0.0014130787608902329,0.0013690878097632462,-0.0007809056631395508,94.87116707527179,94.68290817518579,0.19583037650627083
2018,1,0.0013496330766436973,0.0014094642675103572,0.00136693962795259,-0.0007851178545739666,95.13653298413162,94.98449605977406,0.1696640426027416
2018,2,0.0013515197583736924,0.0014057337412155446,0.0013641962967759704,-0.0007878481771374686,95.40118393776275,95.2667033527107,0.12333405754459789
2018,3,0.0013534508610167227,0.0014025311242645251,0.0013608532356895078,-0.0007874251663165014,95.69492170220046,95.48423726107309,0.1338937655594755
2018,4,0.001355556196017015,0.0014003078543702893,0.0013571970882222367,-0.0007830329811414172,96.01634651755222,96.0194906861743,0.046671047572230256
2018,5,0.0013581614073959098,0.0013995363928702926,0.0013541277069316197,-0.0007754286240775773,96.33723113824142,96.32461317696662,0.02460096444519808
2018,6,0.0013613704108235022,0.0014005887652999876,0.001352310425279644,-0.0007662041105618051,96.62154871388041,96.61091937939018,0.06492240579170563
2018,7,0.0013652235417854557,0.0014036234967102132,0.0013520740726742633,-0.0007567365997252117,96.8399251571085,96.61433696392439,0.24299136247734118
2018,8,0.0013697229713729529,0.0014087222127963292,0.0013534475300058465,-0.0007471646271827962,96.98129770854517,96.80700697450777,0.15375387247252928
2018,9,0.0013745838194756785,0.0014157205473931203,0.0013560254110232819,-0.0007368079687944454,97.05613061907799,96.92194310887639,0.12475683011193295
2018,10,0.001379704906929219,0.0014245671102085429,0.0013593647526838992,-0.0007246482250823335,97.08685926186041,97.04722819820192,0.2505284463370152
2018,11,0.0013852545567452556,0.0014352658598214359,0.0013632974978821412,-0.0007107100285028883,97.10301267192789,97.13120175929772,0.0807564463202756
2018,12,0.0013913044639373305,0.0014475020043651866,0.0013675090465072074,-0.0006956338360986766,97.13648674240291,97.28899791779142,0.11372802408603226
2019,1,0.0013976365221675796,0.0014604814677013312,0.0013716081770157962,-0.0006797925507574954,97.21231564391708,97.40585191962052,0.11781632278177452
2019,2,0.0014035921878107682,0.001472894927777912,0.001375112428548463,-0.0006636488507932625,97.34557467877862,97.46027452321154,0.04362888310437209
2019,3,0.0014086155744656647,0.0014836383569476975,0.001377608804370808,-0.0006481448268929773,97.5300300457625,97.63916498867599,0.02889523455890518
2019,4,0.0014123470717377577,0.0014919984679420833,0.0013789828394572571,-0.0006349792000148749,97.73569218523886,97.82914467836821,0.03268733583077965
2019,5,0.0014146013089611723,0.001497762076216832,0.0013794445138020745,-0.0006261374647402271,97.91988916426624,97.96571338933971,0.007850992994236894
2019,6,0.0014156229094535375,0.001501114222883318,0.001379896293699172,-0.0006233845819349838,98.04923273776757,98.03671507329938,0.01077231077856937
2019,7,0.0014157977808741907,0.0015023253145605682,0.0013811685654511936,-0.0006271575201790133,98.12173745251472,98.06467468656652,0.009912923584035317
2019,8,0.0014151061001725419,0.0015012400474947167,0.0013833307103177537,-0.0006370828522440613,98.1590936004334,98.0802921067505,0.042245096195806346
2019,9,0.0014136068884756854,0.001497774247715543,0.0013862003564059759,-0.0006531560067562965,98.16417414368253,98.05915342917223,0.07829908603847181
2019,10,0.0014115612141859788,0.00149215325264164,0.0013892530763405474,-0.0006751438839058001,98.11521263795284,98.05089318735467,0.0645411719193034
2019,11,0.001408988580202758,0.0014845780345444748,0.001391828132422445,-0.0007028317393131108,98.00842164393937,97.99430873226689,0.04005796968458915
2019,12,0.0014059912901389533,0.0014755255150338412,0.0013935133392528052,-0.0007358168216946175,97.87222164661918,97.95258493369855,0.08733590880700642
2020,1,0.0014028253822441772,0.0014659150977923616,0.001394316553257533,-0.0007726969497340821,97.72607283895783,97.76874456366518,0.20478736435793554
2020,2,0.0013996819513195868,0.001456527729295845,0.001394314512984969,-0.0008112442032948835,97.5820364177774,96.99977671627744,0.29456715011682527
2020,3,0.0013964390520471164,0.0014475781719366571,0.0013935410107727925,-0.0008643319581960848,97.42891176137844,96.59303489537555,1.1651673718474422
2020,4,0.0013928428210808197,0.0014389505663801104,0.0013920115700301473,-0.0010118949723220473,97.07368399792253,95.22488676816221,3.1716879623545577
2020,5,0.0013892967805903054,0.0014310034352860354,0.0013903742027562608,-0.0012901262914690387,96.72436837962702,96.87021928129747,3.7859589455772897
2020,6,0.0013877143710944787,0.0014260496487591991,0.0013891185899501878,-0.0016423752948284908,96.37967482054098,96.10897993254957,1.5240891742867362
2020,7,0.001386291823716473,0.0014213134969212845,0.0013880447215089623,-0.0019032369281787318,96.03171961028997,95.95898495809706,0.07362748926744413
2020,8,0.0013851397621850372,0.0014169147541321936,0.001386978077308886,-0.0021353101718437533,95.67824265652865,95.58287764880124,0.06148177563870627
